id	title	author	date	a	b	c	d
341468	The husband's resentment; or, the history of Lady Manchester. A novel. In two volumes. Vol. I.		1776	['Epistolary']			
341469	The Incas: or, the destruction of the empire of Peru. By M. Marmontel. In two volumes. Vol. I.	Marmontel, Jean FranÁois	1777	['Third-person']			
341471	The independent. A novel. Two volumes in one. Vol. I.	M\'Donald, A	1784	['Third-person']	['First-person']	['Verse']	['Sometimes an authorial, first-person voice breaks in to directly address the reader and discuss something about the form or function of the novel']
341473	An interesting sketch of genteel life. By a lady. Vol. I.	A Lady	1782	['Epistolary']			
341475	The invisibe spy. By Explorabilis. In two volumes. Vol. I. A new edition.	Haywood, Eliza Fowler	1773	['First-person']	['Letters', 'Third-person']	['Dramatic dialogue as in a play', 'Poems']	
341476	The Irish guardian. A pathetic story. In two volumes. By a lady. Vol. I.	A Lady	1776	['Epistolary']			
341477	The Irishman; or, the favourite of fortune: a satirical novel founded upon facts. In two volumes. Vol. 1		1772	['Third-person']			['No quotation marks']
341479	John Buncle, junior, gentleman.	Cogan, T	1776	['Epistolary']	['First-person']	['Verse']	['This text is divided into various sections, such as ""Title pages and editions,"" ""Dedications,"" and so on. The sections preceeding those specifically designated as letters may at first appear to be wanting a paratextual designation because they discuss the publication process and the form and function of such paratextual elements as title pages and dedications (specifically ""Title pages and editions,"" ""Dedications,"" and ""Anecdotes of J. B.""); however, they are written in the first-person voice of John Buncle and are included in the table of contents; as such, I have designated them as part of the text rather than as paratextual pieces."']
341480	The history of John Juniper, Esq. alias Juniper Jack. Containing the birth, parentage, and education, life, adventures, and character of that most wonderful and surprizing gentleman. By the editor of the Adventures of a Guinea. Vol. I.	Johnstone, Charles	1781	['Third-person']			
341481	The journey to London: or, the history of the Selby-family. Vol. I.		1774	['Third-person']			
341482	Julia de Roubigné, a tale. In a series of letters. Published by the author of the Man of Feeling, and the Man of the World. In two volumes. Vol. I.	Mackenzie, Henry	1777	['Epistolary']			
341483	Julia de Roubigné, a tale. In a series of letters. Published by the author of The man of feeling, and The man of the world. In two volumes. Vol. I. The third edition.	Mackenzie, Henry	1781	['Epistolary']			
341484	Juliet Grenville: or, the history of the human heart. Three volumes in two. By Mr. Brooke. Vol. I.	Brooke, Henry	1774	['Third-person']			
341486	The history of Lady Barton, a novel, in letters. By Mrs. Griffith. In three volumes. Vol I.	Griffith	1771	['Epistolary']		['Verse']	
341489	Lælius and Hortensia; or, thoughts on the nature and objects of taste and genius, in a series of letters to two friends.	Stedman, John	1782	['Epistolary']			
341490	Laura and Augustus, an authentic story; in a series of letters, by a young lady. In three volumes. Vol. I.	Young lady	1784	['Epistolary']		['Poems']	
341505	A lesson for lovers. Or the history of Colonel Melville, and Lady Charlotte Richley. Volume I.		1783	['Epistolary']		['Poems']	['Includes footnotes which are written in the voice of an omniscient narrator']
341506	Letters between two lovers, and their friends. By the author of Letters supposed to have been written by Yorick and Eliza. In three volumes. Vol. I.	Combe, William	1781	['Epistolary']			
341507	Letters from a lady, who resided some years in Russia, to her friend in England. With historical notes.	Vigor, William	1775	['Epistolary']			
341508	Letters from Clara: or, the effusions of the heart. Vol. I.	Clara	1771	['Epistolary']			
341517	Letters from Elizabeth Sophia de Valiere to her friend Louisa Hortensia de Canteleu. By Madam Riccoboni. Translated from the French by Mr. Maceuen. In two volumes. Volume I.	Riccoboni, Marie Jeanne	1772	['Epistolary']	['First-person']		
341519	Letters from Felicia to Charlotte; containing a series of the most interesting events, interspersed with moral reflections; chiefly tending to prove that the seeds of virtue are implanted in the mind of every reasonable being. The fourth edition. Corrected and improved. In two volumes. Vol. I.	Collyer, Mary	1773	['Epistolary']		['Poems']	
341520	Letters from Henrietta to Morvina. Interspersed with anecdotes, historical and amusing, of the different courts and countries through which she passed. Founded on facts. In two volumes. Vol. I.	Henrietta	1777	['Epistolary']			
341521	Letters from Lysander: or, amusement for the good-humoured.	Lysander	1773	['Epistolary']			
341522	Letters from Yorick to Eliza. A new edition.	Sterne, Laurence	1775	['Epistolary']			
341523	Letters of Abelard and Heloise. To which is prefix'd a particular account of their lives, amours, and misfortunes. By the late John Hughes, Esq. Together with the poem of Eloisa to Abelard. By Mr. Pope. And, (to which is now added) the poem of Abelard to Eloisa. By Mrs. Madan.	Abelard, Peter	1782	['Epistolary']	['Third-person', 'First-person']	['Poems']	
341524	Letters supposed to have been written by Yorick and Eliza. In two volumes. Vol. I.	Sterne, Laurence	1779	['Epistolary']			
341525	Liberal opinions, or, the history Benignus. A new edition, corrected. In four volumes. By Mr. Pratt. Vol. I.	Pratt	1783	['First-person']	['Letters']	['Poems']	['First few chapters mimic the functions of such paratextual elements as a dedication, title, to the reader, etc.']
341527	The life and adventures of Peter Wilkins, a Cornish man. Relating particularly, his shipwreck near the South Pole; his wonderful passage through a subterraneous cavern into a kind of new world; his there meeting with a Gawry, or flying woman, whose life he preserved, and afterwards married her; his extraordinary conveyance to the country of Glums and Gawrys, or men and women that fly. Likewise a description of this strange country, with the laws, customs, and manners of its inhabitants, and the author's remarkable transactions among them. Taken from his own mouth, in his passage to England, from off Cape Horn, in America, in the ship Hector. With an introduction, giving an account of the surprising manner of his coming on board that vessel, and his death on his landing at Plymouth, in the year 1739. By R. S. a passenger in the Hector. In two volumes. Vol. I.	Paltock, Robert	1784	['First-person']			
341528	The life of John Buncle, Esq; containing various observations and reflections, made in several parts of the world, and many extraordinary relations. In four volumes. Vol. I. A new edition.	Amory, Thomas	1770	['First-person']	['Dramatic dialogue', 'Letters']	['Verse']	['Contains a section in French--""the words of a good author""--at the end of v.3. ""The extract must be a curious thing to the reader, as the valuable book I take it from is not to be bought."" Work listed as ""La verité & la religion en visite. Alamagne 1695."']
341529	The life of Lamenther: a true history. Written by herself. In five parts. Containing a just account of the many misfortunes she underwent, occasioned by the ill Treatment of an unnatural Father.	Wall, Anne	1771	['First-person']	['Letters']	['Verse']	
341530	The life of the countess of G by Gellert translated from the German by a lady. Vol I.	Gellert, Christian FuÃàrchtegott	1776	['First-person']		['Epistolary']	
341531	Louisa. A sentimental novel.		1771	['Epistolary']			
341532		Seward, Anna	1784	['Epistolary']	['Third-person']	['Poems']	
341533	Love and madness. A story too true. In a series of letters between parties, whose names would perhaps be mentioned, were they less known, or less lamented.	Croft, Herbert	1780	['Epistolary']		['Poems']	
341534	Genuine copies of all the love letters and cards which passed between an illustrious personage and a noble lady, during the course of a late amour. Published by a proctor of Doctors Commons.		1770	['Epistolary']			['Occasional editorial/publisher notes in brackets, e.g. ""[Two or three letters appear to be wanting in this place]""']
341535	The loves of Calisto and Emira; or, the fatal legacy. Published from the originals, by John Seally, gent.	Seally, John	1776	['Epistolary']			
341536	The loves of Mirtil son of Adonis a pastoral.		1770	['Third-person']	['First-person']	['Poems', 'Dramatic Dialogue']	['Mainly third-person narration, with occasional lapses into first-person singular and plural: ""Methinks I now behold her..."" (p. 53), ""Like as we see the blushing rose..."" (p. 12)']
341537	The maid of quality: Or, the history of Lady Lucy Layton. In two volumes. Volume the first.		1770	['Epistolary']			
341538	The maiden aunt. Written by a lady. In three volumes. Vol. I.	A Lady	1776	['Epistolary']			
341541	The man of the world. In two parts. [Epigraph] Volume I.	Mackenzie, Henry	1773	['Third-person']	['First-person']		
341542	Letters of the Marchioness of Pompadour: from MDCCLIII to MDCCLXII inclusive. In two volumes. Vol. I.	BarbeÃÅ-Marbois, FrancÃßois	1771	['Epistolary']			
341545	The memoirs and adventures of the Marquis de Bretagne, and Duc d'Harcourt. Written originally in French, and now done into English, by Mr. Erskine. The second edition. Vol. I.	PreÃÅvost	1770	['First-person']	['Letters']		
341547	Memoirs of the Marquis de St. Forlaix. Translated from the French of Mons. Framery. By Mrs. Brooke. [epigraph]. Vol. I.	Framery, Nicolas Etienne	1770	['Epistolary']			
341548	The married victim: or, the history of Lady Villars. A narrative founded on facts. [Epigraph] Volume I.		1772	['Epistolary']			
341549	Masquerades; or, what you will. By the author of Eliza Warwick, &c. In four volumes. Vol. I.	Author of Eliza Warwick	1780	['Epistolary']			
341550	Masquerades; or, what you will. By the author of Eliza Warwick, &c. In two volumes. Vol. I.	Author of Eliza Warwick	1781	['Epistolary']		['Songs']	
341551	The history of Melinda Harley, Yorkshire.		1777	['Epistolary']	['Third-person', 'First-person']	['Poems']	
341552	Memoirs of a Magdalen; or, the history of Louisa Mildmay. By Hugh Kelly, Esq. In two volumes.	Kelly, Hugh	1782	['Epistolary']			
341553	Memoirs of Lady Woodford. Written by herself, and addressed to a friend. In two volumes. Vol. I.		1782	['First-person']	['Letters']		['Sometimes addresses reader as ""you"']
341554	Memoirs of Maitre Jacques, of Savoy. The second edition.		1779	['First-person']			
341555	Memoirs of Mr. Wilson: or, the providential adultery. In two volumes. Vol. I.		1771	['Third-person']		['Verse']	
341556	Memoirs of the late Edw. W-----ly M---tague, Esq; with remarks on the manners and customs of the oriental world; collected and published from original posthumous papers. Vol. I.		1777	['First-person']	['Epistolary']		
341557	The midnight rambler; or, new nocturnal spy, for the present year. Containing a complete description of the modern transactions of London and Westminster, from the hours of nine in the evening, till six in the morning. Exhibiting great variety of midnight scenes and adventures in real life, both serious and comic: wherein are displayed the various humours and transactions of the different inhabitants of the metropolis--from the duke in high, down to the cobler in low life--and from the dutchess in St. James's, down to the oyster woman at Billingsgate, &c. &c. Illustrated with real characters, and whimsical anecdotes, of several votaries of Bacchus and Venus, from the first-rate bucks, bloods, and filles de joye, down to those in more humble stations; as well as those in more deplorable conditions, whose utmost prospects are through the bars of a prison. Also the characters of gaolers, round-house keepers, mercenary beadles, reforming constables, &c. &c.		1772	['Third-person']	['First-person']		
341558	Midnight the signal. In sixteen letters to a lady of quality. In two volumes: vol. I.	Hanway, Jonas	1779	['Epistolary']			
341560	The genuine memoirs of Miss Faulkner; otherwise Mrs. D***l**n; or, Countess of H*****x in expectancy. Containing, the amours and intrigues of several persons of high distinction, and remarkable characters: with some curious political anecdotes, never before published.	Faulkner, Mary Anne	1770	['Third-person']	['First-person', 'Letters']		
341561	Conclusion of the memoirs of Miss Sidney Bidulph, as prepared for the press by the late editor of the former part. Volume IV.	Sheridan, Frances Chamberlaine	1770	['Epistolary']	['Third-person']		['The editor frequently, in brackets at the beginning or middle of certain letters, gives qualifying or descriptive statements of the following letters, or gives explanations of omission, repetitions, etc.']
341562	The history of Miss Temple. In two volumes. By a young lady. Vol. I.	Rogers, A	1777	['Epistolary']			
341563	The mistakes of the heart: Or, memoirs of Lady Carolina Pelham and Lady Victoria Nevil. In a series of letters. Published by M. Treyssac de Vergy, counsellor in the parliaments of Paris and Bourdeaux. [epigraph]. In three volumes. Vol. I.	Treyssac de Vergy, Pierre Henri	1770	['Epistolary']			['Dashes are used to indicate passage of time']
341564	The modern Atalantis; or, the devil in an air balloon. Containing the characters and secret memoirs of the most conspicuous persons of high quality, of both sexes, in the island of Libertusia, in the western ocean. Translated from the Libertusian language.		1784	['Third-person']			['Passages of dialogue are arranged as if a play']
341565	The modern fine gentleman, a novel, in two volumes. Vol. I.		1774	['Epistolary']			
341566	Moral tales, by M. Marmontel. In two volumes. Volume I.	Marmontel, Jean FranÁois	1780	['Third-person']			
341567	Mount Henneth, a novel. In two volumes Vol. I.	Bage, Robert	1782	['Epistolary']			
341568	Mount Henneth, a novel. In two volumes. Vol. I.	Bage, Robert	1782	['Epistolary']		['Dramatic dialogue']	
341570	Mr. Bentley, the rural philosopher: a tale. In two volumes. Volume the first.	Man, Henry	1775	['Third-person']	['First-person', 'Letters']	['Poems']	
341572	The mutability of human life; or memoirs of Adelaide, Marchioness of Melville. By a lady. In two volumes. Vol. I.	A Lady	1777	['Epistolary']			
341573	Nature, a novel, in a series of letters.		1770	['Epistolary']			['Dashes note passage of time.']
341574	New idylles by Gessner. Translated by W. Hooper MD. With a letter to M. Fuslin on landscape painting, and the two friends of Bourbon, a moral tale, by M. Diderot.	Gessner, Salomon	1776	['Third-person']	['First-person', 'Epistolary']	['Dramatic dialogue']	
341575	The midnight rambler; or, new nocturnal spy, for the present year. Containing a complete description of the modern transactions of London and Westminster, from the hours of nine in the evening, till six in the morning. Exhibiting great variety of midnight scenes and adventures in real life, both serious and comic: wherein are displayed the various humours and transactions of the different inhabitants of the metropolis--from the duke in high, down to the cobler in the low life--and from the dutchess in St. James's, down to the oyster woman at Billingsgate, &c. &c. Illustrated with real characters, and whimsical anecdotes, of several votaries of Bacchus and Venus, from the first-rate bucks, bloods, and filles de joye, down to those in more humble stations; as well as those in more deplorable conditions, whose utmost prospects are through the bars of a prison. Also the characters of gaolers, round-house keepers, mercenary beadles, reforming constables, &c. &c.		1772	['Third-person']	['First-person']		
341576	The new modern story-teller; in a variety of original tales and novels, in verse and in prose. Among which is now first published, by desire, the celebrated tale of the Lawyer and his inkhorn. With a new epilogue. [Epigraph] Vol. I.		1772	['Third-person']		['Verse', 'Poems']	
341580	The news-paper wedding; or, an advertisement for a husband. A novel; founded on incidents which arose in consequence of an advertisement that appeared in the Daily Advertiser of July 29, 1772. Including a number of original letters on the subject of love and marriage. Vol. I.		1774	['Epistolary']			
341581	The noble family, a novel; in a series of letters; by Mrs. Austin. Vol. I.	Austin	1771	['Epistolary']			
341585	The old maid; or, history of Miss Ravensworth. In a series of letters. By Mrs. Skinn, late Miss Masterman, of York. In three volumes. Volume the first.	Skinn	1771	['Epistolary']			
341597	Original love-letters, between a lady of quality and a person of inferior station. Vol. I.	Combe, William	1784	['Epistolary']			
341598	The palinode: or, the triumphs of virtue over love: a sentimental novel. In which are painted to the life the characters and manners of some of the most celebrated beauties in England. By Mr. Treyssac de Vergy. Vol. I.	Treyssac de Vergy, Pierre Henri	1771	['Epistolary']			['A significant amount of dialogue is quoted in the letters']
341601	The paths of virtue delineated; or, the history in miniature of the celebrated Pamela, Clarissa Harlowe, and Sir Charles Grandison. [epigraph]. The second edition.		1773	['Third-person']			
341602	Peggy and Patty; or, the sisters of Ashdale. In four volumes. Vol. I.		1783	['Epistolary']	['Third-person', 'First-person']	['Poem(s)', 'Theatrical dialogue']	
341603	The philosophical Quixote; or, memoirs of Mr. David Wilkins. In a series of letters Vol. I.		1782	['Epistolary']			
341604	The phoenix; or, the history of Polyarchus and Argenis. Translated from the Latin, by a lady. In four volumes. Volume I.	Barclay, John	1772	['Third-person']			
341606	The shipwreck and adventures of Monsieur Pierre Viaud, a native of Bourdeaux, and captain of a ship. Translated from the French, by Mrs. Griffith.	Dubois-Fontanelle, Jean Gaspard	1771	['First-person']			['Initially addressed to ""dear friend,"" as if it were a letter."']
341607	The pilgrim: or, a picture of life. In a series of letters, Written mostly from London by a Chinese philosopher, to his friend at Quang-Tong. Containing remarks upon the laws, customs, and manners of the English and other nations. Illustrated by a variety of curious and interesting anecdotes and characters drawn from real life. By the editor of Chrysal.	Johnstone, Charles	1775	['Epistolary']			
341608	The placid man: Or, memoirs of Sir Charles Beville. In two volumes. Vol. I.	Jenner, Charles	1770	['Third-person']	['Letters']		['Uses authorial first person (like Tom Jones, which the author praises as exemplary in Book Two, Chapter One)']
341610	The placid man: or, memoirs of Sir Charles Beville. The second edition, with additions. By Charles Jenner, M. A. In two volumes. Vol. I.	Jenner, Charles	1773	['Third-person']			
341613	Prince Arthur: an allegorical romance. The story from Spenser. In two volumes. Vol. I.	Bicknell, Alexander	1779	['Third-person']			
341614	The pupil of pleasure: or, the new system illustrated. Inscribed to Mrs. Eugenia Stanhope, editor of Lord Chesterfield's Letters. By Courtney Melmoth. [Epigraph] Vol. I.	Pratt	1776	['Epistolary']			
341615	The pupil of pleasure. By the author of the Tutor of Truth. The third edition, corrected and improved.	Pratt	1781	['Epistolary']			
341616	The rambles of Mr. Frankly. Published by his sister. In two volumes. Vol. I.	Bonhote	1772	['First-person']			
341618	The recess; or, a tale of other times. By the author of The chapter of accidents.	Lee, Sophia	1783	['First-person']	['Letter(s)']		
341622	The relapse, a novel. In two volumes. Volume I.		1780	['Epistolary']			
341624	The reverie; or, a flight to the paradise of fools. By the editor of The adventures of a guinea. In two volumes. The third edition.	Johnstone, Charles	1776	['First-person']	['Third-person']		
341625	The ring, a novel: in a series of letters. By a young lady. In three volumes. Vol. I.	Young lady	1784	['Epistolary']	['First-person', 'Third-person']		
341626	Rosara; or, the adventures of an actress: a story from real life. Translated from the Italian of Pietro Chiari. Vol. II.	Chiari, Pietro	1771	['First-person']	['Third-person', 'Letters']	['Poems']	
341628	The royal adventurers; or, the conflict of love. A novel.		1773	['Third-person']		['Verse']	
341629	The school for husbands. Written by a lady. In two volumes. Vol. I.	A Lady	1776	['Epistolary']			
341636	A sentimental journey through France and Italy, by Mr. Yorick. In two volumes. By the Rev. Mr. Sterne.	Sterne, Laurence	1782	['First-person']	['Epistolary']	['Poem(s)']	
341639	Shenstone-Green; or, the new Paradise Lost. Being a history of human nature. In three volumes, vol. I. Wirrten by the proprieter of the Green. The editor Courtney Melmoth.	Pratt	1779	['First-person']	['Epistolary']	['Poem(s)']	
341640	Shenstone-Green; or, the new Paradise lost. Being a history of human nature. In three volumes. Vol. I. Written by the proprietor of the Green, and published by the author of liberal opinions. The second edition.	Pratt	1780	['First-person']	['Letters']		
341646	The sisters; or, the history of Lucy and Caroline Sanson, entrusted to a false friend. In two volumes. By the Rev. Dr. Dodd.	Dodd, William	1781	['Third-person']	['First-person', 'Epistolary']	['Poem(s)']	
341647	A sketch of the times: or, memoirs of Lord Derville. In two volumes. Vol. I.		1781	['Epistolary']			
341649	Sketches from nature; taken, and coloured, in a journey to Margate. Published from the original designs. By George Keate, Esq. Vol. I.	Keate, George	1779	['First-person']			['Begins in the middle of a dialogue']
341650	Solyman and Almena. An oriental tale. By Dr. Langhorne.	Langhorne, John	1780	['Third-person']		['Poems', 'Songs']	
341652	Something new. In two volumes. [Epigraph] Vol. I.	Griffith, Richard	1772	['First-person']	['Epistolary']	['Verse', 'Sheet music']	['Highly self-referential, narrator refers to previous chapters, paragraphs, etc.']
341654	The sopha: a moral tale. Translated from the French of Monsieur Crebillon. A new edition. Vol. I.	CrÈbillon, Claude-Prosper Jolyot de	1781	['Third-person']			
341657	Sophronia: or, letters to the ladies. The second edition.		1775	['Epistolary']			
341658	The sorrows of Werter: a German story. The second edition. Vol. I.	Goethe, Johann Wolfgang von	1780	['Epistolary']			['Footnotes']
341659	The spiritual Quixote: or, the summer's ramble of Mr. Geoffry Wildgoose. A comic romance. In three volumes. [Epigraphs.] Vol. I.	Graves, Richard	1773	['Third-person']	['First-person']	['Poems']	
341662	The Surry cottage. By James Penn, vicar of Clavering cum Langley, Essex; chaplain to the Right Hon. Earl Gower, and lecturer of St. Ann's, Aldersgate.	Penn, James	1779	['First-person']			
341663	Sutton-Abbey. A novel. In a series of letters, founded on facts.		1780	['Epistolary']		['Poem(s)']	
341666	The sylph; a novel. In two volumes. The second edition. Vol. I.	Devonshire, Georgiana Spencer Cavendish	1779	['Epistolary']		['Verse']	
341667	A tale of a tub. Written for the universal improvement of mankind. Diu multumque desideratum. To which is added, an account of a battle between the ancient and modern books in St. James's Library. With the author's apology; and explanatory notes, by W. Wotton, B. D. and others.	Swift, Jonathan	1781	['Third-person']	['First-person']		['Explanatory notes throughout']
341668	Travels into several remote nations of the world; by Lemuel Gulliver, first a surgeon, and then a captain of several ships. In four parts. Part I. A voyage to Lilliput. Part II. A voyage to Brobdingnag. Vol. I.	Swift, Jonathan	1770	['First-person']			
341672	The temple of virtue, a dream. Published by James Fordyce, D.D. The second edition.	Fordyce, David	1775	['First-person']			
341673	The test of filial duty. In a series of letters between Miss Emilia Leonard, and Miss Charlotte Arlington. A novel. In two volumes. Vol. I.	Scott, Sarah	1772	['Epistolary']			
341675	Letters between Theodosius and Constantia. Volume I. Containing those that passed from their first acquaintance to the departure of Theodosius. Now first published from the original manuscripts. [epigraph]. A new edition.	Langhorne, John	1770	['Epistolary']		['Verse']	['Dialogue in letters formatted as if a play']
341677	Travels into France and Italy. In a series of letters to a lady. In two volumes. Vol. I.		1771	['Epistolary']		['Verse']	
341679	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver. First a surgeon, and then a captain of several ships. Volume first.	Swift, Jonathan	1774	['First-person']			
341680	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver. First a surgeon, and then a captain of several ships. Volume first.	Swift, Jonathan	1775	['First-person']			
341681	The travels of the imagination; a true journey from Newcastle to London, in a stage-coach. With observations upon the metropolis. By J. M.	Murray, James	1773	['First-person']			
341684	The trinket. A novel. By a lady.	A Lady	1774	['Epistolary']			
341686	The life and opinions of Tristram Shandy, gentleman. By the Rev. Mr. Sterne.	Sterne, Laurence	1781	['First-person']			
341687	The triumph of benevolence; or, the history of Francis Wills. In two volumes. Vol. I.		1772	['Third-person']	['First-person', 'Epistolary']	['Poems']	
341690	The true anti-Pamela: Or, the memoirs of Mr. James Parry, late organist of Ross in Herefordshire. In which are inserted, his amours with the celebrated Miss ----- of Monmouthshire. Written by himself. In two parts compleat. Part I. Memoirs of his life and amours. Part II. A journal of his adventures in a cruise against the Spaniards, on board the Revenge privateer, Capt. Wimble. With his genuine letters of love and gallantry. [Epigraph] The second edition, with additions.	Parry, James	1770	['First-person']	['Epistolary']	['Poem(s)']	
341691	The tutor of truth. By the author of the Pupil of Pleasure, &c. &c. In two volumes. Vol. I.	Pratt	1779	['Epistolary']			['Some dialogue written out as if a play']
341692	'Twas wrong to marry him; or, the history of Lady Dursley. Vol. I.		1773	['Third-person']			
341694	The two mentors: a modern story. By the author of the Old English Baron.	Reeve, Clara	1783	['Epistolary']			
341695	Una and Arthur, an allegorical history: the incidents from Spenser. In two volumes. Vol. I.		1779	['Third-person']			
341697	A true narrative of an unfortunate elopement, in a series of letters. By ****** S----, Esq;	Simes, Thomas	1770	['Epistolary']	['First-person']		['Contains copies of newspaper notices, under heading ""Copy of an Advertisement"']
341699	Unfortunate sensibility; or, the life of Mrs. L******. Written by herself. In a series of sentimental letters. Dedicated to Mr. Yorick, in the Elysian Fields. In two volumes. Vol. I.	Octavia	1784	['Epistolary']			
341702	The unfortunate union: or, the test of virtue.  A story founded on facts, and calculated to promote the cause of virtue in younger minds.  Written by a lady.	A Lady	1779	['Epistolary']		['Poems']	
341703	Usong. An eastern narrative. Written in German by Baron Haller. In two volumes. Vol. I.	Haller, Albrecht von	1772	['Third-person']			
341704	The vicar of Bray: a tale. Vol. I.		1771	['Third-person']	['First-person']	['Verse']	
341706	The virtuous villagers, a novel. In a series of letters. By John Potter, M. B. author of The curate of Coventry, &c. &c. In two volumes. Vol. I.	Potter, John	1784	['Epistolary']			
341708	The way to please him: or the history of Lady Sedley: by the author of the Way to Lose Him. In two volumes.	Author of The way to loose him	1773	['Third-person']			
341709	The wedding ring; or, history of Miss Sidney. In a series of letters. In three volumes. Vol. I.		1779	['Epistolary']		['Poems', 'Songs']	
341711	Woodbury: or, the memoirs of William Marchmont, esq. and Miss Walbrook. In letters. In two volumes. Vol. I.		1773	['Epistolary']			
341720	The works of the reverend Dr. Jonathan Swift, dean of St. Patrick's, Dublin. In twenty volumes. Containing, I. His miscellanies in prose. II. His poetical writings. III. Gulliver's travels. IV. Papers relating to Ireland, and the drapier's letters. V. The conduct of the allies, and the examiners. VI. The publick spirit of the Whigs, &c. and polite conversation. VII. Letters to and from Dr. Swift. VIII. Directions to servants, sermons, poems, &c. IX. Letters; the history of the last session of Parliament, and the peace of Utrecht, &c. X. Sermons and other pieces. XI. Letters, &c. the author's life and poems. XII. History of the four last years of Queen Anne's reign; letters; and sermons, &c. Collected by Deane Swift, esq. XIII. Letters to and from several very eminent persons; poems on various occasions. Collected by Deane Swift, esq. XIV. XV. and XVI. Letters to and from Dr. Swift. With notes by the Rev. T. Birch, D.D.F.R.S. John Hawkesworth, L.L.D. and others. With many original pieces. XVII. XVIII. and XIX. Letters to & from Dr. Swift. Collected by D. Swift, esq. With several originals. XX. Tale of a tub.	Swift, Jonathan	1772	['Third-person']	['First-person', 'Letters']	['Poems', 'sheet music']	
341722	The younger brother, a tale. [epigraph]. Volume the first.		1770	['First-person']	['Letters']	['Verse', 'Songs']	
360997	The distressed orphan, or love in a mad house; containing an account of her being left to the care of an uncle who would have married her contrary to her inclination, to his own son, and on her refusal to comply, and having fixed her heart on a colonel, she was sent to a mad-house, where she continued till her faithful lover sham'd himself mad, and by that means obtained her liberty. Interspersed with a great many entertaining letters. [epigraph]. Written by herself, after her happy union with the colonel.	Haywood, Eliza Fowler	1770	['Third-person']	['Letters']		['Written in third-person under another name, but claims to be ""written by herself."']
361053	The memoirs of Miss Arabella Bolton. Containing a genuine account of her seduction, and the barbarous treatment she afterwards received from the honourable C--- L-----, the present suposed M-----r for the County of Middlesex. With various other misfortunes and embarrassments, into which this unhappy young woman has been cruelly involved through the vicissitudes of life, and the villainy of her seducer. The whole taken from the original letters of the said C--- L----- to Dr. Kelly, who attended her in the greatest misfortunes and distresses under which she laboured; And also from several original letters from Doctor Kelly and Miss Bolton, and from other authenticated papers in the hands of the publisher.		1770	['Third-person']	['Letters']	['Verse']	
375432	Modern chivalry: containing the adventures of Captain John Farrago, and Teague Oregan, his servant. Volume I. By H. H. Brackenridge.	Brackenridge, H. H	1792	['Third-person']	['First-person', 'Letters']		
375490	Wieland; or the transformation. An American tale. [Epigraph] Copy-right secured.	Brown, Charles Brockden	1798	['First-person']			['Advertisement claims that this is in epistolary form, yet the narrative apears in chapters rather than letters and there is not an addressee.']
375693	The posthumous works of Ann Eliza Bleecker, in prose and verse. To which is added, a collection of essays, prose and poetical, by Margaretta V. Faugeres.	Bleecker, Ann Eliza	1793	['Third-person']	['Letters']	['Verse']	
375854	The American bee; a collection of entertaining histories, selected from different authors, and calculated for amusement and instruction. The first edition.		1797	['First-person']	['Letters']	['Poems']	['Second person [i.e., ""we""]']
375858		Brown, Charles Brockden	1799	['Third-person']			
376220	Edgar Huntly; or, memoirs of a sleep-walker. To which is annexed, The death of Cicero, a fragment. By the author of Arthur Mervyn, Wieland, Ormond, &c. Vol. III.		1799	['First-person']	['Letters']		
377806	The foresters, an American tale : being a sequel to the history of John Bull the clothier. In a series of letters to a friend. Published according to act of Congress. The second edition, revised and considerably enlarged.	Belknap, Jeremy	1796	['Epistolary']			
377849	Wieland; or the transformation. An American tale. [Epigraph] Copy-right secured.	Brown, Charles Brockden	1798	['First-person']			['Advertisement claims that this is in epistolary form, yet the narrative apears in chapters rather than letters and there is not an addressee.']
377872	Arthur Mervyn ; or, memoirs of the year 1793. By the author of Wieland; and Ormond, or the Secret Witness. Copy-right secured.	Brown, Charles Brockden	1799	['First-person']			
377906	Edgar huntly ; or, memoirs of a sleep-walker. By the author of Arthur Mervyn, Weiland,--Ormond, &c. Vol. I.	Brown, Charles Brockden	1799	['Epistolary']			
378273	The foresters, an American tale : being a sequel to the history of John Bull the clothier. In a series of letters to a friend.	Belknap, Jeremy	1792	['Epistolary']			
378280	The foresters, an American tale : being a sequel to the history of John Bull the clothier. In a series of letters to a friend.	Belknap, Jeremy	1792	['Epistolary']			
379615	Letters between an English lady and her friend at Paris. In which are contained the memoirs of Mrs. Williams. By a lady. In two volumes. Vol. I.		1770	['Epistolary']			
379626	The invisibe [sic] spy. By Explorabilis. In two volumes, vol. I. A new edition.	Haywood, Eliza Fowler	1773	['First-person']	['Letters']	['Theatrical dialogue', 'Verse']	
379651	Le taureau blanc: or, the white bull. From the French. Translated from the Syriac, by M. De Voltaire. The second edition.	Voltaire	1774	['Third-person']	['Letter(s)']	['Theatrical dialogue']	
379654	La belle philosophe; or the fair philosopher. In two volumes. Vol. I.		1774	['Epistolary']			
379658	The benevolent man; or, the history of Mr. Belville: in which is introduced, the remarkable adventures of Captain Maclean, the hermit. In two volumes. Vol. I.	Bicknell, Alexander	1775	['Third-person']	['First-person']	['Verse']	
