id	title	author	date	other works	nouns	adjectives	places	persons	verbs	material objects	adverbs
260876	The British novelists; with an essay; and prefaces, biographical and critical. By Mrs. Barbauld. Vol. XXIIII.	Lennox, Charlotte	1810		['adventures', 'essay', 'novelists', 'prefaces']	['British', 'biographical', 'critical', 'female', 'honourable', 'right']		['Arabella', 'Earl of Middlesex', 'Mrs. Barbauld', 'Mrs. Lennox', 'Mrs. Lennox.', 'Quixote']			
260877	The British novelists; with an essay; and prefaces, biographical and critical. By Mrs. Barbauld. Vol. XXVI.	Johnson, Samuel	1810		['essay', 'history', 'novelists', 'prefaces,', 'prince', 'tale']	['British', 'biographical', 'critical.', 'oriental']	['Abissinia']	['Almoran', 'Dr. Hawkesworth', 'Hamet', 'Mrs. Barbauld.', 'Rasselas', 'Samuel Johnson']			
260879	The British novelists; with an essay; and prefaces, biographical and critical. By Mrs. Barbauld. Vol. XXVIII.	Inchbald	1810		['author', 'corrections', 'edition', 'essay', 'novelists', 'prefaces', 'story']	['British', 'biographical', 'critical', 'last', 'new', 'simple']		['Mrs. Barbauld', 'Mrs. Inchbald']			
260880	The British novelists; with an essay; and prefaces, biographical and critical. By Mrs. Barbauld. Vol. XXIX.	Mackenzie, Henry	1810		['essay', 'feeling', 'letter', 'man', 'novelists', 'prefaces', 'series', 'tale']	['British', 'biographical', 'critical']		['Henry Mackenzie, Esq', 'Julia de Roubigne', 'Mrs. Barbauld']			
260881	The British novelists; with an essay; and prefaces, biographical and critical. By Mrs. Barbauld. Vol. XXX.	Smollett, Tobias George	1810		['author', 'book-seller', 'essay', 'expedition', 'novelists', 'prefaces']	['British', 'biographical', 'critical']	['London']	['Humphry Clinker', 'Miss Edgeworth', 'Mr. Henry Davis', 'Mrs. Barbauld', 'Roderick Random', 'Smollet', 'Walpole']			
260882	The British novelists; with an essay; and prefaces, biographical and critical. By Mrs. Barbauld. Vol. XXXII.	Graves, Richard	1810		['Advertisement', 'Postcript', 'anecdote', 'apology', 'author', 'dedication', 'editor', 'essay', 'life', 'novelists', 'prefaces', 'ramble', 'romance', 'summer', 'wise', 'word']	['British', 'biographical', 'comic', 'critical', 'prefatory', 'spiritual']		['Monsieur Pattypan', 'Mr. Geoffry Wildgoose', 'Mrs. Barbauld', 'Quixote']			
260883	The British novelists; with an essay; and prefaces, biographical and critical. By Mrs. Barbauld. Vol. XXXIV.	Moore, John	1810		['essay', 'life', 'manner', 'nature', 'novelists', 'prefaces', 'view']	['British', 'biographical', 'critical', 'domesti', 'foreign', 'human']		['Dr. Moore', 'Mrs. Barbauld', 'Zeluco']			
260884	The British novelists; with an essay; and prefaces, biographical and critical. By Mrs. Barbauld. Vol. XXXVI.	Smith, Charlotte Turner	1810		['essay', 'house', 'manor', 'novelist', 'preface']	['British', 'biographical', 'critical', 'old']		['Charlotte Smith', 'Mrs. Barbauld']			
260885	Evelina; or the history of a young lady's introduction to the world. In two volumes. Vol. I.	Burney, Fanny	1810		['author', 'history', 'introduction', 'lady', 'review', 'world']	['critical', 'monthly', 'young']		['Evelina', 'Miss Burney']			
260886	Cecilia; or, memoirs of an heiress. By the author of Evelina. In three volumes. Vol. I.	Burney, Fanny	1810					['Cecilia memoirs of an heiress. By the author of Evelina. In three volumes. Vol. II.']			
260887	The British novelists; with an essay; and prefaces, biographical and critical. By Mrs. Barbauld. Vol. XLIV.	Radcliffe, Ann Ward	1810		['authoress', 'essay', 'forest', 'novelists', 'piece', 'poetry', 'prefaces', 'romance']	['British', 'Sicilian', 'biographical', 'critical']		['Mrs. Barbauld', 'Mrs. Radcliffe', 'Vol. XLIII', 'Vol. XLIV']			
260888	The British novelists; with an essay; and prefaces, biographical and critical. By Mrs. Barbauld. Vol. XLV.	Radcliffe, Ann Ward	1810		['essay', 'mystery', 'novelists', 'piece', 'poetry', 'prefaces', 'romance']	['British', 'biographical', 'critical']	['Udolpho']	['Ann Radcliffe', 'Mrs. Barbauld.', 'Vol. XLV', 'Vol. XLVI.', 'Vol. XLVII']			
260889	Man as he is not; or, Hermsprong.	Bage, Robert	1810		['Man']			['Hermsprong', 'Mr. Bage']			
260892	The life and adventures of Obadiah Benjamin Franklin Bloomfield, M.D. A native of the United States of America, now on the tour of Europe. Interspersed with episodes, and remarks, religious, moral, public spirited, and humorous.  Written by himself.	Bloomfield, Obadiah Benjamin Franklin	1818		['adventure', 'episode', 'life', 'native', 'remark', 'tour']	['humorous', 'moral', 'public spirited', 'religious']	['Europe', 'United States of America']	['Obadiah Benjamin Franklin Bloomfield, M.D.']			
260894	A month in town; a satirical novel. By Humphrey Hedgehog, Esq. Author of ""The General-post bag,"" ""Rejected odes,"" &c. &c. &c. ""Velute in speculum."" In three volumes. Volume I. Third edition, corrected, with new preface, &c.	Agg, John	1816		['author', 'bag', 'edition', 'month', 'novel', 'odes', 'preface', 'town']	['general-post', 'new', 'rejected', 'satirical']		['Humphrey Hedgehog, Esq']			
260898	Campbell; or, the Scottish probationer. A novel. In three volumes.  Vol. I.	Balfour, Alexander	1819		['novel', 'probationer']	['Scottish']		['Campbell']			
260899		Dacre, Charlotte	1811		['passions', 'volumes']			['Rosa Matilda']			
260900	A year and a day. A novel. In two volumes. By Madame Panache, author of Manners	Brooke, Frances	1818		['day', 'novel', 'year']			['Madame Panache']			
260905		Godwin, William	1817		['century', 'tale']		['England', 'Mandeville']	['William Godwin']			
260907	The cottagers of Glenburnie. A Tale, for the farmer's fire-side. By Elizabeth Hamilton, Author of the Elementary Principles of Education, Memoirs of Modern Philosophers, &c.	Hamilton, Elizabeth	1812		['Glossary', 'Publications', 'Sale', 'Words', 'cottagers', 'fire-side', 'tale', 'work']	['Late', 'Scottish']	['Glenburnie']	['Elizabeth Hamilton', 'Hector Macneill', 'Isaac Pierce']	['used']		
260910	The juvenile spectator: being observations of the tempers, manners, and foibles of various young persons; interspersed with such lively matter as it is presumed will amuse as well as instruct. By Arabella Argus.	Argus, Arabella	1810		['Preface', 'foible', 'manner', 'matter', 'observation', 'person', 'spectator', 'temper']	['juvenile', 'lively', 'various', 'young']		['Arabella Argus']			
260911	Letters of an Italian Nun and an English Gentleman. Translated from the French of J.J. Rousseau. Sixth Edition.		1817		['French', 'gentleman', 'letters', 'nun']	['English', 'Italian']		['J.J. Rousseau']	['translated']		
260912	Lionel: or, the Last of the Pevenseys. A novel. In Three Volumes. Vol. I.		1818		['novel']	['last']		['Lionel', 'Pevenseys']			
260915		Serres, Olivia Wilmot	1812	['""The book"']	['Memoirs', 'author', 'love', 'princess', 'romance']	['historical']		['Olivia W. S']			
260918		Roche, Regina Maria	1813		['atonement', 'monastery', 'novel']			['Regina Maria Roche', 'St. Columb']			
260919	The Balance of Comfort; or the Old Maid and Married Woman. A Novell. In Three Volumes. By Mrs. Ross, Author of The Marchioness, The Cousins, Family Estate, Modern Calypso, Paired - Not Matched, &c. Vol. I.	Ross	1817	['Family Estate', 'Modern Calypso', 'Paired - Not Matched', 'The Cousins', 'The Marchioness']	['Author', 'Balance', 'Comfort', 'Maid', 'Novel', 'Volumes', 'Woman']	['Married', 'Old']		['Mrs. Ross']			
260922		Porter, Anna Maria	1815		['recluse']		['Norway']	['Anna Maria Porter']			
260925		West	1813	['A tale of the times', 'Letters to a young man']	['loyalists', 'novel']	['historical']					
260929	Eloisa; a series of original letters. Translated from the French of J.J. Rousseau. To which are added, the adventures of Lord B___ at Rome; being the sequel of Eloisa. (Found among the author's papers after his decease.) In three volumes. Vol. I.	Rousseau, Jean-Jacques	1810		['adventure', 'advertisement', 'author', "author's", 'decease', 'dialogue', 'letter', 'man', 'paper', 'preface', 'romance', 'sequel', 'series', 'subject', 'translator', 'work']	['French', 'original']	['Rome']	['Eloisa', 'J.J. Rousseau', 'Lord B___', 'M. J. J. Rousseau']			
260931	An antidote to the miseries of human life, in the history of the widow Placid, and her daughter Rachel. By Harriet Corp, author of A Sequel to the Antidote to the Miseries of Human Life, Talents Improved, Cottage Sketches, Familiar Scenes, &c.	Corp, Harriet	1814	['A Sequel to the Antidote to the Miseries of Human Life', 'Cottage Sketches', 'Familiar Scenes', 'Talents Improved']	['antidote', 'author', 'daughter', 'history', 'life', 'miseries', 'widow']	['human']		['Harriet Corp', 'Placid', 'Rachel']			
260933	Adelaide: or, The Countercharm. A Novel. In Five Volumes. By the author of ""Santo Sebastiano ; or, the Young Protector:"" ""Romance of the Pyrenees:"" and ""The Forest of Montalbano."" Vol. V.	Cuthbertson, Catherine	1813		['Countercharm', 'Novel']			['Adelaide']			
260943	Clan-Albin: A National Tale. In Four Volumes. The Second Edition. Vol. I	Johnstone, C. I	1815		['Advertisement', 'Edition', 'Editor', 'Tale', 'Volumes']	['National']		['Clan-Albin', 'Walter Scott']			
260945	The absent man, a narrative. Edited by Sir Peter Plastic, Knight of the Order of the Tower and Sword.		1817		['Knight', 'Man', 'Narrative', 'Order', 'Sword', 'Tower']	['Absent']		['Sir Peter Plastic']			
260946	The absent man, a narrative. Edited by Sir Peter Plastic, Knight of the Order of the Tower and Sword.		1817		['Knight', 'Man', 'Narrative', 'Order', 'Sword', 'Tower']	['Absent']		['Sir Peter Plastic']			
260948		Gunning	1812		['Dangers', 'life', 'novel', 'seduction', 'victim']			['Miss Gunning', 'Mrs. Plunkett']			
260949	The fast of St. Magdalen, A Romance.  By Miss Anna Maria Porter. In Three Volumes. Vol. I. Third Edition.	Porter, Anna Maria	1819		['Romance', 'Volumes', 'fast']			['Miss Anna Maria Porter', 'St. Magdalen']			
260956	Tales of Real Life. By Mrs. Opie. In Three Volumes. Vol. I.	Opie, Amelia Alderson	1813		['Volumes', 'life', 'tales']	['real']		['Mrs. Opie']			
260958	Forman. A Tale. In Three Volumes. Vol. I.	Moysey, Abel	1819		['tale']			['Forman']			
260959	The castles of Athlin and Dunbayne. A highland story. By Anne Radcliffe.	Radcliffe, Ann Ward	1811		['castles']	['highland', 'story']	['Athlin', 'Dunbayne']	['Anne Radcliffe']			
260973	Cava of Toledo; Or, The Gothic Princess. A Romance. In Five Volumes. By Augusta Amelia Stuart, author of Ludovico's Tale; The English Brothers; Exile of Portugal, &c. &c. Vol. I.	Stuart, Augusta Amelia	1812	['Exile of Portugal', "Ludovico's Tale", 'The English Brothers']	['Princess', 'Romance', 'Volumes']	['Gothic']	['Toledo']	['Augusta Amelia Stuart', 'Cava']			
260982	The adventures of Peregrine Pickle: in which are included memoirs of a lady of quality. In two volumes. Vol. I.	Smollett, Tobias George	1815		['adventures', 'lady', 'memoirs', 'quality', 'volumes']			['Peregrine Pickle']			
260983	The Adventures of Roderick Random by Tobius Smollet, M.D.	Smollett, Tobias George	1815		['Adventures', 'Author', 'Life']			['Roderick Random', 'Tobius Smollet']			
261013	O'Donnel. A National Tale. By Lady Morgan (Late Miss Owenson) Author of the Wild Irish Girl; Novice of St. Dominick, &c. In Three Volumes. Vol. I.	Morgan	1814	['Novice of St. Dominick', 'The Wild Irish Girl']	['Tale', 'Volumes']	['National']		['Lady Morgan', 'Miss Owenson', "O'Donnel"]			
261015		High Dutch gentleman	1819		['cities', 'gentleman', 'history', 'ladies', 'men', 'sweetheart', 'world']	['High Dutch', 'western', 'wonderful']		['Callipyga Softbones', 'Rabelais the Younger']			
261018	The adventures of Uncle Sam, in search after his lost honor. By Frederick Augustus Fidfaddy, Esq. Member of the legion of honor, scratch-etary to Uncle Sam and privy counsellor to himself.	Fidfaddy, Frederick Augustus	1816		['District', 'Member', 'adventures', 'counsellor', 'honor', 'legion', 'scratch-etary', 'search']	['lost', 'privy']	['Connecticut']	['Frederick Augustus Fidfaddy', 'Uncle Sam']			
261031	Sarah, or the exemplary wife. By Susanna Rowson, Author of Charlotte Temple, Reuben and Rachel, Fille de Chambre, &c. &c.	Rowson	1813	['Charlotte Temple', 'Fille de Chambre', 'Reuben and Rachel']	['wife']	['exemplary']		['Sarah', 'Susanna Rowson']			
261036	Adelaide. A new and original novel. By a lady of Philadelphia. [Epigraph.] In two volumes. Vol. I.	Botsford	1816		['Lady', 'Novel', 'Volume']	['New', 'Original', 'Two']	['Philadelphia']	['Adelaide']			
261039	The Common Reader, Consisting of a Variety of Pieces, Original and Selected, Intended for the use of schools, and particularly calculated for the improvement of scholars of the first &  second classes in the art of reading. By T. Strong, A.M.	Strong, Titus	1818		['Benefit', 'Directions', 'Instructors', 'Management', 'Pieces', 'Reader', 'Rules', 'School', 'Variety', 'art', 'classes', 'improvement', 'reading', 'scholars', 'schools', 'use']	['Common', 'Consisting', 'Inexperienced', 'Original', 'Young']		['T. Strong']	['Chiefly', 'Designed', 'Intended', 'Selected', 'calculated', 'particularly', 'reading']		
261040		Waterhouse, Benjamin	1816		['British', 'May', 'anecdotes', 'characters', 'engraving', 'journal', 'man', 'massacre', 'nations', 'observations', 'prisoners', 'privateer', 'remarks', 'sea', 'surgeon']	['American', 'captured', 'confined', 'correct', 'moral', 'political', 'young']	['Chatham', 'Dartmoor prison', 'England', 'Halifax', 'Massachusetts', 'Melville island']				
261042	Keep cool, a novel. Written in Hot Weather. By Somebody, M.D.C. &c. &c. &c. Author of sundry works of great merit -- Never published, or read, From His-Story. Reviewed by -- Himself -- ""Esquire."" In Two Volumes. Vol. I.	Neal, John	1817	['Esquire']	['author', 'merit', 'novel', 'somebody', 'weather', 'works']	['cool', 'great', 'hot']		['M.D.C.']	['Keep']		
261043		Sabin, Elijah R	1816		['characters', 'life', 'reflections']	['human']		['Charles Observator', 'Elijah R. Sabin']			
261044		Finch, John	1812		['Charles Clinton', 'Clerk', 'District', 'Note', 'Novel', 'Orphan', 'Soldier']	["Soldier's"]	['New York']				
261048		Hutton, Catherine	1814		['miser', 'novel', 'volumes']	['married']		['Catherine Hutton']			
261049		Hutton, Catherine	1819		['lakes', 'novel']		['Cumberland', 'South Wales', 'Westmoreland']	['Catherine Hutton', 'Oakwood Hall']			
261050		Lockhart, J. G	1819		['kinsfolk', 'letters']			['Peter']			
261053	Comic Dramas, in Three Acts. By Maria Edgeworth, Author of ""Tales of Fashionable Life,"" &c. &c.	Edgeworth, Maria	1817		['acts', 'dramas']	['Comic']		['Edgeworth']			
261054		Walker, George	1814		['infidelity', 'novel', 'vagabond']	['practical']		['George Walker']			
261063	The Thatcher's Wife; or an account of Mary Camps.	Richmond, Legh	1819	['Four Semons']	['Account', 'Advantages', 'Beauty', 'Boy', 'Child', 'Children', 'Church', 'Clergy', 'Daughter', 'Edition', 'Episcopal', 'Evening', 'February', 'Friends', 'Girl', 'Holiness', 'Memoir', 'Memoirs', 'Minds', 'Offering', 'Orphan', 'Petition', 'Piety', 'Prayer', 'Protestant', 'Religion', 'Sabbath', 'School', 'Sunday', 'Tale', 'Visit', 'Wife', 'account', 'address', 'age', 'children', "dairyman's daughter", 'edition', 'lady', 'lecture', 'lessons', 'narrative', 'parts', 'psalm', 'school', 'series', 'teacher', 'year']	['American', "Child's", 'Common', 'Cottage', "Dairyman's", 'Dear', 'Early', 'Good', 'Infant', "Poacher's", "Stranger's", "Thatcher's", 'Young', 'Youthful', 'added', 'addressed', 'authentic', 'being', 'died', 'easy', 'interesting']	['Maryland', 'Northampton', 'Rolls chapel', 'United States']	['Ann Edwards', 'Catharine Mason', 'Diocess of Maryland', 'Ellen', 'Julia Mills', "Lord's Prayer", 'Mary Camps', 'Miss Miriam Warner', 'Rev. R. May', 'Thomas Bisse, D. D.']	['Adapted', 'Continuing', 'preached']		
261065			1818		['memoirs']			['Catharine Mason', 'Julia Mills']			
261066	Sancho, or The Proverbialist. Third Edition.	Cunningham, J. W	1817		['Edition']	['Proverbialist']		['Sancho']			
261072		StaeÃàl	1813		['Essay', 'Tales', 'Zulma']	['French', 'Other']		['Baroness de Stael Holstein']			
261078	Sentimental anecdotes, by Madame de Montolieu, Author of ""Tales,"" ""Caroline of Lichfield,"" &c. &c. &c. Translated from the French by Mrs. Plunkett, Formerly Miss Gunning. Two volumes in one.	Montolieu, Isabelle de	1812	['Caroline of Lichfield', 'Tales']	['Contents', 'French', 'Publications', 'anecdotes', 'volumes']	['New', 'Sentimental', 'for sale']		['Madame de Montolieu', 'Miss Gunning', 'Moses Thomas', 'Mrs. Plunkett']	['Translated']		
261079	Think before you speak, or, The three wishes. A tale. By the author of The peacock at home.	Dorset, Catherine Ann Turner	1810		['author', 'home', 'peacock', 'preface', 'tale', 'wish']						
261083	Melincourt. By the author of Headlong Hall. In three volumes. Vol. I.	Peacock, Thomas Love	1817	['Headlong Hall']			['Melincourt']				
261084		Author of The citizen\'s daughter	1816	['Idiot heiress', "the Citizen's daughter"]	['author', 'bird', 'dog', 'tale', 'youth']						
261088	The affecting narrative of Peggy and Patty Summers; or, The sisters of Ashdale. Their unfortunate meeting with Capt. Jackall at Carlisle, who personated their brother. His introducing them to Lord Racket, (who he was employed by) as an acquaintance of his; the abominable art used to ruin them; and an account of their father's journey to London. His finding them in keeping, and not being able to get access to them was the cause of his death.		1810		['account', 'acquaintance', 'arm', 'art', 'associate', 'brother', 'cause', 'coffee-house', 'death', 'distress', 'end', 'father', 'garret', 'hand', 'inquiry', 'journey', 'lapse', 'life', 'meeting', 'narrative', 'return', 'sister', 'vicissitude']	['abominable', 'affecting', 'expiring', 'extreme', 'fruitless', 'high', 'miserable', 'own', 'unfortunate', 'various']	['Ashdale', 'Carlisle', 'India', 'London']	['Capt. Jackall', 'Lord Racket', 'Patty Summers', 'Peggy']			
261089	The Absentee: a Tale. By Miss Edgeworth, author of Practical Education, Belinda, Castle Rackrent, Essay on Irish Bulls, Tales of Fashionable Life, &c. In two volumes. Vol. I	Edgeworth, Maria	1812		['Absentee', 'Bulls', 'Education', 'Essay', 'Life', 'Tale', 'Tales', 'author']	['Fashionable', 'Irish', 'Practical']	['Castle Rackrent']	['Belinda', 'Miss Edgeworth']			
261094			1816		['children', 'memoirs']			['Oliver Cromwell']			
261095	True stories, from ancient history: chronologically arranged. From the creation of the world to the death of Charlemagne. By the author of ""Always Happy,"" & c.	Budden, Maria Elizabeth	1819	['Always happy']	['creation', 'death', 'history', 'stories', 'world']	['ancient', 'chronologically', 'true']		['Charlemagne']			
261098		Erskine, Thomas Erskine	1817		['part']			['Armata']			
261102		Hughs	1815	["Aunt Mary's tales"]	['author', 'ornaments', 'parts', 'story']	['discovered']					
261105	Dinarbas: A Tale. Second American Edition.	Knight, Ellis Cornelia	1813		['Edition', 'Tale']	['American']		['Dinarbas']			
276043	A sequel to the Antidote to the miseries of human life, containing a further account of Mrs. Placid and Her Daughter Rachel.	Corp, Harriet	1814		['Daughter', 'account', 'antidote', 'life', 'misery', 'sequel']	['further', 'human']		['Mrs. Placid', 'Rachel']			
276045	A year and a day. A novel. In two volumes. By Madame Panache, author of Manners	Brooke, Frances	1818		['day', 'novel', 'year']			['Madame Panache']			
276046	Alicia de Lacy; an historical romance. By the author of ""The loyalists, "" &c.	West	1814		['author', 'loyalists', 'romance']	['historical']		['Alicia de Lacy']			
276061	Peveril of the peak. By the author of ""Waverly, Kenilworth,"" &c. In three volumes. Vol. I	Scott, Walter	1823		['""Waverly, Kenilworth,""', 'author', 'letter', 'peak']	['Prefatory']	['Fairy-lodge', 'Kennaquhair', 'York']	['Captain Clutterbuck', 'Peveril', 'Reverend Doctor Driasdust']			
276063	Patronage. By Maria Edgeworth, author of ""Tales of a fashionable life,"" ""Belinda,"" ""Leonora,"" &c. In four volumes. Vol. I.	Edgeworth, Maria	1814		['Patronage', 'author', 'life', 'reader', 'tale']	['fashionable']		['Belinda', 'Leonora', 'Maria Edgeworth']			
276069	National tales. Vol. II.		1825		['content', 'preface', 'table', 'tale']	['national']					
276072	Modern chivalry: containing the adventures of a captain and Teague O'Regan, his servant. By H. H. Brackenridge, late a judge of the Supreme Court of Pennsylvania. With the last corrections and additions of the author. Vol. I.	Brackenridge, H. H	1819		['Court', 'addition', 'adventure', 'captain', 'chivalry', 'correction', 'judge', 'servant']	['Supreme', 'last', 'modern']	['Pennsylvania']	['H. H. Brackenridge', "Teague O'Regan"]			
276075	Midnight weddings. A novel. In three volumes.	Meeke, Mary	1814		['Amazement', 'Conscience', 'Matrimony', 'author', 'midnight', 'novel', 'wedding']			['', 'Mrs. Meeke']			
276092	Duty, a novel, by the late Mrs. Roberts, author of "" Rose and Emily:"" Interspersed with poetry and preceded by a character of the author by (Mrs. Opie). In three volumes.	Roberts	1814		['author', 'book', 'character', 'death', 'duty', 'novel', 'poetry']	['deceased', 'late']		['Emily', 'Mrs. Opie', 'Mrs. Roberts', 'Rose']			
276093	Corasmin, or, the minister; A romance. In three volumes. By the author of the Swiss emigrants. Volume I.	Murray, Hugh	1814		['advertisement', 'author', 'emigrant', 'minister', 'romance']	['Swiss']		['Corasmin']			
276097	Christabelle, the maid of Rouen. A novel, founded on facts. By Mrs. Hanway, author of ""Ellinor,"" ""Andrew Stuart,"" and ""Falconbridge Abbey.""	Hanway, Mary Ann	1814		['Duke', 'author', 'facts', 'highness', 'maid', 'novel']	['Royal']	['Rouen', 'Sussex']	['Andrew Stuart Falconbridge Abbey', 'Christabelle', 'Duke of Sussex', 'Ellinor', 'Mrs. Hanway']			
276103	Bannockburn; a novel: being a sequel to the Scottish chiefs by (Miss Jane Porter). In two volumes. Vol.I.		1822		['chief', 'novel', 'sequel']	['Scottish']	['Bannockburn']	['Miss Jane Porter']			
276109	The wanderer; or, female difficulties. By the author of Evelina; Cecilia; and Camilla. In five volumes. Vol. I.	Burney, Fanny	1814		['author', 'correspondent', 'difficulty', 'institute', 'wanderer']	['female']	['France']	['Camilla', 'Cecilia', 'Doctor Burney, F.R.S.', 'Evelina']			
276110	The wanderer, or, female difficulties. By Madame d'Arblay, author of Evelina; Cecilia; and Camilla. Three volumes. Vol. I	Burney, Fanny	1814		['author', 'correspondent', 'difficulty', 'institute', 'wanderer']	['female']	['France']	['Camilla', 'Cecilia', 'Doctor Burney, F.R.S.', 'Evelina', "Madame d'Arblay"]			
276114	The recluse of Norway by Miss Anna Maria Porter. In four volumes. Vol. I. 	Porter, Anna Maria	1814		['Errata', 'author', 'fortnight', 'lakes,', 'preface', 'ramble to the', 'recluse']		['Norway']	['', 'Miss Anna Maria Porter']			
276142	Tales of fancy, by S.H. Burney. Author of 'Clarentine,' 'Geraldine Fauconberg,' and 'Traits of nature. ' The shipwreck.	Burney, Sarah Harriet	1816		['Country', 'Highness, the', 'Princess', 'author', 'country', 'dedication', 'fancy', 'nature', 'neighbour', 'permission', 'respect', 'secret', 'servant', 'shipwreck', 'tale', 'trait']	['Royal', 'gracious', 'hereditary', 'hon.', 'humble', 'obedient', 'profound', 'right']	['Hesse Hombourg']	['', "'Clarentine,'", 'Clarentine', 'Geraldine Fauconberg', 'Lady Crewe', 'Princess Elizabeth', 'S.H. Burney', 'Sarah Harriet Burney']			
276150	Pleasure and pain, or the fate of Ellen; A novel. In three volumes. Anna Maria Weston. Vol. I.	Weston, Anna Maria	1814		['fate', 'novel', 'pain', 'pleasure']			['Anna Maria Weston', 'Ellen']			
276155	Tell-tale sophas, an eclectic fable, in three volumes. Founded on anecdotes, foreign and domestic. By John Battersby. Volume the second.	Battersby, John	1814		['Erratum', 'anecdote', 'fable']	['domestic', 'eclectic', 'foreign', 'tell-tale']		['John Battersby']		['sopha']	
279595	Nick of the woods, or the jibbenainosay. A tale of Kentucky. By the author of ""calavar,"" ""the infidel,"" &c. [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1837	['Calavar', 'The infidel']	['Author', 'Jibbenainosay', 'Tale', 'Volume', 'Woods']		['Kentucky']	['Nick']			
374838	The bride of Fort Edward, founded on an incident of the revolution.	Bacon, Delia Salter	1839		['bride', 'incident', 'revolution']		['Fort Edward']		['found']		
374841	Never despair : a tale of the emigrants. Founded on fact.	Bokum, Hermann	1837		['Emigrant', 'Fact', 'Immigrant', 'Tale']				['Despair', 'Found']		['Never']
374924	The Brigantine: or, Admiral Lowe. A tale of the 17th century. By an American.		1839		['Brigantine', 'Century', 'Tale']	['17th', 'American']		['Admiral Lowe']			
374930	Charles Elwood: or the infidel converted. By O.A. Brownson	Brownson, Orestes Augustus	1840		['Infidel']			['Charles Elwood', 'O.A. Brownson']	['Convert']		
374933	Mysteries of Lowell	Bradbury, Osgood	1844		['Mystery']		['Lowell']				
374934	Working a passage: or, life in a liner. (Published for the benefit of young travelers.) By B.C.F	Briggs, Charles F	1844		['Benefit', 'Life', 'Liner', 'Passage', 'Traveler']	['Young']		['B.C.F']	['Publish', 'Work']		
374935	Helen Howard, or the bankrupt and broker.  A tale tale of New-England.  By Professor Ashby.	Ashby	1845		['Bankrupt', 'Broker', 'Professor', 'Tale']		['New-England']	['Ashby', 'Helen Howard']			
374936	Autobiography of a reformed drunkard; or letters and recollections by an inmate of the alms-house. With illustrations.		1845		['Alms-house', 'Autobiography', 'Drunkard', 'Illustration', 'Inmate', 'Recollection']				['Reform']	['Letter']	
374937	Fanny Campbell. By Lieutenant Murray.	Ballou, Maturin Murray	1844		['Captain', 'Female', 'Lieutenant', 'Pirate', 'Revolution', 'Tale']			['Fanny Campbell', 'Lieutenant Murray']			
374938	Albert Simmons: or, the midshipman's revenge.  A tale of land & sea.  By Frank Forester.  Author of ""The smuggler's child,"" ""The phantom rock,"" ""Tale of Manhattan,"" ""The Highwayman,"" ""The two purses, &c.""	Ballou, Maturin Murray	1845	['Tale of Manhattan', 'The highwayman', 'The phantom rock', 'The smuggler&#x2019;s child', 'The two purses, &c']	['Author', 'Land', 'Midshipman', 'Revenge', 'Sea', 'Tale']			['Albert Simmons', 'Frank Forester']			
374939	Fanny Campbell, the female pirate captain. A tale of the revolution. By Lieutenant Murray.	Ballou, Maturin Murray	1845		['Captain', 'Lieutenant', 'Pirate', 'Revolution', 'Tale']	['Female']		['Fanny Campbell', 'Lieutenant Murray']			
374940	The naval officer; or, the pirate's cave.  A tale of the last war.  By Lieutenant Murray.  Author of ""Fanny Campbell, the female pirate captain.""	Ballou, Maturin Murray	1845	['Fanny Campbell, the female pirate captain.']	['Author', 'Cave', 'Lieutenant', 'Officer', 'Pirate', 'Tale', 'War']	['Last', 'Naval']	['Murray']				
374941	Cecilia: or, the white nun of the wilderness. A romance of love and intrigue. By Benjamin Barker, esq. Author of 'Mary Morland,' 'Francisco, or the pirate of the Pacific.'	Barker, B	1845	['Francisco, or the pirate of the Pacific.', 'Mary Morland']	['Author', 'Esq.', 'Intrigue', 'Love', 'Nun', 'Romance', 'Wilderness']	['White']		['Benjamin Barker', 'Cecilia']			
374942	Emily Elwood, or hermit of the crags. A romance of the last war. By Benjamin Barker, Esq. Author of 'Mary Morland,' 'Francisco, or the pirate of the Pacific.'	Barker, B	1845	['Francisco, or the pirate of the Pacific', 'Mary Morland']	['Author', 'Crag', 'Esq.', 'Hermit', 'Romance', 'War']	['Last']		['Benjamin Barker', 'Emily  Elwood']			
374943	Mary Morland, or the fortunes or misfortunes of an orphan. By Benjamin Barker, author of the Zoraida, or the witch of Naumkeag, &c.	Barker, B	1845	['Zoraida, or the witch of Naumkeag']	['Author', 'Fortune', 'Misfortune', 'Orphan']			['Benjamin Barker', 'Mary Morland']			
374945	The child of the sea, or the smuggler of colonial times. And the love test. By Lieutenant Murray, Author of ""Fanny Campbell, the female pirate captain,"" ""The naval officer, or the pirate's cave,"" ""Red Rupert, the American Buccanier,"" and other tales.	Ballou, Maturin Murray	1846	['Fanny Campbell, the female pirate captain', 'Red rupert, the American buccanier', "The naval officer, or the pirate's cave"]	['Author', 'Child', 'Love', 'Sea', 'Smuggler', 'Tale', 'Test', 'Time']	['Colonial', 'Other']		['Lieutenant Murray']			
374947		Bradbury, Osgood	1845		['Heiress']			['Bradbury Osgood', 'Monira']	['Wander']		
