id	title	author	date	a	d	1	b	2	c	x	v
276097	Christabelle, the maid of Rouen. A novel, founded on facts. By Mrs. Hanway, author of ""Ellinor,"" ""Andrew Stuart,"" and ""Falconbridge Abbey.""	Hanway, Mary Ann	1814	['""You\'ll give me, like a friend both sage and free, advice; -- I\'d write no more. -- Not write, but then I think, -- And for my soul I cannot sleep a wink -- I nod in company, I wake at night, -- Fools rush into my head, and so I write.""']	['Title page']				['Pope']		['v.1"']
276114	The recluse of Norway by Miss Anna Maria Porter. In four volumes. Vol. I. 	Porter, Anna Maria	1814	['""Not his, the fortitude that mocks at pains, -- But that which feels them most, and most sustains.""']	['Title page']				['Montgomery']		['v.1', 'v.2', 'v.3', 'v.4"']
276142	Tales of fancy, by S.H. Burney. Author of 'Clarentine,' 'Geraldine Fauconberg,' and 'Traits of nature. ' The shipwreck.	Burney, Sarah Harriet	1816		['Epigraphs precede chapters']						['v.1', 'v.2', 'v.3']
276148	Rosanne; or, a father's labour lost. In three volumes. By Laetitia-Matilda Hawkins. Volume I.	Hawkins, Laetitia Matilda	1814	['There is no virtue more amiable in the osfter sex, than that mild and quiescent spirit of devotion, which, without entangling itself in the dogmas of religion, in melted by its charities and exhilarating by its hopes.']	['Title page']				['Cowper']		['v.1', 'v.2', 'v.3']
276155	Tell-tale sophas, an eclectic fable, in three volumes. Founded on anecdotes, foreign and domestic. By John Battersby. Volume the second.	Battersby, John	1814	['Men- some to business, some to pleasure take ; -- but every woman is at heart a rake.']	['Title page']				['Pope.']		['v.1', 'v.2', 'v.3']
279595	Nick of the woods, or the jibbenainosay. A tale of Kentucky. By the author of ""calavar,"" ""the infidel,"" &c. [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1837	["Unenlighten'd man,-- --- A savage, roaming through the woods and wilds, --- In quest of prey, and with th' unfashion'd fur --- Rough clad."]			['""Summer"" (poem); from The Seasons (book)']	['Thomson.']	['James Thomson']		['v.v1', 'v.2"']
374841	Never despair : a tale of the emigrants. Founded on fact.	Bokum, Hermann	1837	['-- --- \' -- The worst is not, --- So long as we can say--This is the worst."" --- --']			['King Lear, IV.1']		['William Shakespeare"']		
374953	Calavar; or, the knight of the conquest: a romance of Mexico. By R.M. Bird, Author of ""The infidel,"" etc. [Epigraph.] A new edition. In two volumes. Vol. I.	Bird, Robert Montgomery	1847	['Escucha, pues, un rato, y diré cosas --- Estrañas y espantosas, poco á poco.']			['From the poems of Garcilaso de la Vega']	['Garcilaso de la Vega.']	['Garcilaso de la Vega']		['v.1', 'v.2']
374956	Pauline Seward. A tale of real life, by John D. Bryant. [Epigraph.] In two volumes. Vol. I. Third Edition.	Bryant, John D	1847	['-- Religion, heavenly maid!---What tears of love and hate are shed for thee!']						['Source unknown and undiscovered.']	
374959	Kate Clarendon: or, necromancy in the wilderness. A tale of the little Miami. By Emerson Bennett, author of ""The bandits of the Osage,"" ""Renegade,"" ""Mike Fink,"" ""Unknown Countess,"" &c., &c.	Bennett, Emerson	1848	['Let us revive the past, and from the graves, --- Long hallowed, wake the sleepers, and make them --- Tread anew the paths they trod, and act once --- More their several parts upon the stage --- Of life, ere they retire forever.']				['Anon']			
375219	A romance of the sea-serpent, or the icthyosaurus. Also, a collection of the ancient and modern authories, with letters from distinguished merchants and men of science. [Epigraph.]	Batchelder, Eugene	1849	['""But chain ten thousand fathoms down--the sluggish calm below.""--J.T.Fields.']			['Fair Wind.']	['J.T. Fields']	['James T. Fields"']		
375220	Ellen Parry; or, trials of the heart. By Olivia.	Briggs, Emily Edson	1850	['The good are better made by ill, --- As odors crushed are sweeter still.']			['Jacqueline']		['Samuel Rogers']		
375224	Tales of the puritans. The regicides.--The fair pilgrim.--Castine.	Bacon, Delia Salter	1831	['""We dig no lands for tyrants but their graves.""']			['Lara']		['Lord Byron']	['Appears in Lord Byron\'s poem Lara as ""who dig no lands for tyrants but their graves!""', 'Appears on half title of The regicides."']	
375225	The Atlantic club-book: being sketches in prose and verse, by various authors.  In two volumes.  Vol. II.		1834	['""Fair pledges of a fruitful tree, --- What, were ye born to be --- An house or half\'s delight, --- And so to bid good night? --- Your date is not so past, --- But you may stay yet here awhile, --- To blush and gently smile, -- Nor fade at last.""']			['To blossoms']	['Herrick']	['Roberth Herrick"']		
375230	The Fire-Screen, or domestic sketches. By Mrs. Anna Bache	Bache, Anna	1841	['My eyes make pictures when they are shut']			['A Day Dream']	['Coleridge']	['Samuel Taylor Coleridge']		
375233	Julia of Baiae; or the days of Nero. A story of the martyrs. By the author of ""The merchant's daughter,"" ""Virginia,"" ""Christmas bells,"" etc., etc.	Brown, John Walker	1843	['-----Farewell! for heaven I quit you,---But yet, nor you, nor these my loved companions,---Once in the twilight dance and morning song,---Though ye are here to hymn my deaht, not you---Can I forsake without a bleeding spirit.']			['The Martyr of Antioch']	['Milman']	['Henry Hart Milman']	['Book III']	
375432	Modern chivalry: containing the adventures of Captain John Farrago, and Teague Oregan, his servant. Volume I. By H. H. Brackenridge.	Brackenridge, H. H	1792	['Quicquid agunt homines, nostri, farrago libelli.']			['Satires, 1/1:85-86']	['Juvenal.']	['Decimus Lunius Luvenalis (Juvenal)']		
375490	Wieland; or the transformation. An American tale. [Epigraph] Copy-right secured.	Brown, Charles Brockden	1798	["From virtue's blissful paths away---The double-tongued are sure to stray;---Good is a forth-right journey still,---And mazy paths but lead to ill."]							
375707	Sheppard Lee. Written by himself. [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1836	['""Let those shine now that never shone before, --- And those that always shone now shine the more.""']		["Adertisement to Hunt's Blacking."]					['v.1', 'v.2"']
375855	Modern chivalry, containing the adventures of a captain, and Teague O'Regan, his servant. By H. H. Brackenridge.	Brackenridge, H. H	1825	['Quid vetat ridentem dicere verum...']			['Satires']	['Hor.']	['Horace']	['More commonly, ""Ridentem dicere verum quid vetat?"']	
376395	Calavar; or, the knight of the conquest: a romance of Mexico. [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1834	['Escucha, pues, un rato, y diré cosas --- Estrañas y espantosas, poco á poco.']			['From the poems of Garcilaso de la Vega']	['Garcilaso de la Vega.']	['Garcilaso de la Vega']		['v.1', 'v.2']
376396	The hawks of hawk-hollow. A tradition of Pennsylvania. By the author of ""calavar,"" and ""the infidel."" [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1835	["Where dwellest thou ?---- --- Under the canopy,--i' the city of kites and crows."]		['Coriolanus.']	['Coriolanus, IV.5']		['William Shakespeare']		['v.1', 'v.2']
376409	The infidel; or the fall of Mexico. A romance. By the author of ""calavar."" [Epigraph.] Second edition. In two volumes. Vol. I.	Bird, Robert Montgomery	1835	['No hay mal que por bien no venga, --- Dicen adagios vulgares.']		['La Dama Duende.']	['Pedro Calderón de la Barca']	['Calderon']	['La dama duende']		['v.1', 'v.2']
376580	The infidel; or the fall of Mexico. A romance. By the author of ""Calavar."" [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1835	['No hay mal que por bien no venga, --- Dicen adagios vulgares.']		['La Dama Duende.']	['Pedro Calderón de la Barca']	['Calderon']	['La dama duende']		['v.1', 'v.2']
376602	Blackbeard. A page from the colonial history of Philadelphia. [Epigraph.] In two volumes. Vol. I.		1835	['""Full well I wot, most mighty sovereign, --- That all this famous antique history, --- Of some the abundance of an idle brain, --- Will judged be, and painted forgery.""']			['The Second Booke of the Faerie Queene. Contayning the Legend of Sir Guyon, or of Temperance.']	['Spencer.']	['Edmund Spencer']		['v.1', 'v.2"']
376702	Peter Pilgrim: or a rambler's recollections. By the author of ""Calavar,"" ""Nick of the Woods,"" &c. [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1838	['And sometimes I do for my recreation now and then walk abroad, look into the world, and cannot choose but make some little observation.']		['Anat. of Melancholy.']	['The Anatomy of Melancholy']	["Burton's"]	['Robert Burton']		['v.1', 'v.2']
376788	The adventures of Robin Day. By the author of ""Calavar,"" ""Nick of the Woods,"" &c. [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1839	["---- Of most disastrous chances ; --- Of moving accidents by flood and field ; --- Of hair-breadth 'scapes i' the imminent deadly breach ; --- Of being taken by the insolent foe, --- And sold to slavery ; of my redemption thence, --- And 'portance in my travel's history."]		['Othello.']	['Othello I.3']		['William Shakespeare']		
377362	Modern chivalry: containing the adventures of a captain, and Teague O'Regan, his servant. By H. H. Brackenridge. [Epigraph] Volume I.	Brackenridge, H. H	1808	['Quid vetat ridentem dicere verum.']			['Satires']	['Hor.']	['Horace']	['Translation: ""What prevents me from speaking the truth with a smile?"']	
377404	The hawks of Hawk-Hollow. A tradition of Pennsylvania. By the author of ""Calavar,"" and ""The Infidel."" [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1835	["Where dwellest thou ?---- --- Under the canopy,--i' the city of kites and crows."]		['Coriolanus.']	['Coriolanus, IV.5']		['William Shakespeare']		['v.1', 'v.2']
377553	The missionary convention at Jerusalem; or an exhibition of the claims of the world to the Gospel. [Epigraph.] By Rev. David Abeel, missionary to China.	Abeel, David	1838	['""The Prophets used much by metaphors --- To set forth truth.  Yea, whoso considers --- Christ -- his Apostles too, -- shall plainly see, --- That truths, to this day in such mantles be.""']			["Pilgrim's Progress"]	['John Bunyan.']	['John Bunyan"']		
377728	Adsonville: or marrying out. A narrative tale	Hull, Edward	1824	["Oh! Love no habitant of earth thou art-- ---An unseen seraph, we believe in thee;---A faith, whose martyrs are the broken heart;---But never yet hath seen, nor e'er shall see---The naked eye, thy form, as it should be:---The mind hath made thee, as it peopled heaven,---Even with its own desiring phantasy,---And to a thought, such shape and image given,---As haunts the unquenched sould--parch'd--wearied--wrung and riven."]			['Childe Harold']	['Byron']	['Lord Byron']		
377845	Lorette. The history of Louise, daughter of a Canadian nun: exhibiting the interior of female convents.	Bourne, George	1833	['Where is she, whose looks were love and gladness?--- --Love and gladness I no longer see!---She is gone; and since that hour of sadness,---Nature seems her sepulchre to me.']			['Reminiscences']	['Montgomery.']	['James Montgomery']		
377849	Wieland; or the transformation. An American tale. [Epigraph] Copy-right secured.	Brown, Charles Brockden	1798	["From virtue's blissful paths away---The double-tongued are sure to stray;---Good is a forth-right journey still,---And mazy paths but lead to ill."]							
378355	Making hast to be rich ; or, the temptation and fall. By T. S. Arthur, author of ""Keeping Up Appearances,"" ""Riches Have Wings,"" ""Rising in the World,"" etc., etc.	Arthur, T. S	1848	['""He that maketh haste to be rich, shall not be innocent.""']		['Prov : xxviii., 20.']	['Proverbs 28:20"']				
378745	A history of New York, from the beginning of the world to the end of the Dutch dynasty. Containing among many surprising and curious matters, the unutterable ponderings of Walter the doubter, the disastrous projects of William the testy, and the chivalric achievements of Peter the headstrong, the three Dutch governors of New Amsterdam; being the only authentic history of the times that ever hath been, or ever will be published. By Diedrich Knickerbocker. [Epigraph.] In two volumes. Vol. I.	Irving, Washington	1809	['De waarheid die in duister lag, --- Die komt met klaarheid aan den dag. [Dutch]']						['Translation: ""The truth that lay in darkness, Comes clearly into the light of day."']	['v.1', 'v.2']
378748	Charlotte Temple. A tale of truth. [Epigraph] By Mrs. Rowson.	Rowson, Susanna Haswell	1816	["Her form was faultless, and her mind---Untainted yet by art,---Was noble, just, humane, and kind :---And virtue warm'd her heart.---But ah! the cruel spoiler came-----"]							
378758	A journal, of a young man of Massachusetts, late a surgeon on board an American privateer, who was captured at sea by the British, in May, eighteen hundred and thirteen, and was confined first, at Melville Island, Halifax, then at Chatham, in England, and last, at Dartmoor Prison. Interspersed with observations, anecdotes and remarks, tending to illustrate the moral and political characters of three nations. To which is added, a correct engraving of Dartmoor Prison, representing the massacre of American prisoners. Written by himself.	Waterhouse, Benjamin	1816	['Nothing extenuate, or set down aught in malice.']			['Othello']	['Shakespeare']	['William Shakespeare']		
378774	The hermit in America on a visit to Philadelphia. Containing some account of the beaux and belles, dandies and coquettes, cotillion paties, supper parties, tea parties, &c. &c. of that famous city. [Epigraph] Edited by Peter Atall, Esq.	Waln, Robert	1819	['Quis rapiet ad se quod erit commune omnium?']						['Translated in ""Translation of Mottoes"" as ""Who will appropriate to himself what may be common to all?"']	
378880	Recollections of a housekeeper. By Mrs. Clarissa Packard.	Gilman, Caroline Howard	1834	["Quickly. Look you, I keep his house, and I wash, wring, brow, bake, scour, dress meat and drink, make the beds, and do all myself.---Simple. 'Tis a great charge to come under one body's hand."]							
378959	The sketch book of Geoffrey Crayon, gent. No. I. [epigraph]	Irving, Washington	1819	['But is old, old, good old Christmas gone? Nothing but the hair of his good, gray old head and beard left? Well, I will have that, seeing I cannot have more of him.']				['Hue and Cry after Christmas.']			
378973	Bracebridge Hall, or the humourists. A medley, by Geoffrey Crayon, gent. In two volumes. Vol. II.	Irving, Washington	1822	['Under this cloud I walk, gentlemen: pardon my rude assault. I am a traveller, who, having surveyed most of the terrestrial angles of this globe, am hither arrived, to peruse this little spot.']		['Christmas ordinary']					
379016	Tales of a traveller. By Geoffrey Crayon, Gent. [Epigraph.] In two volumes. Vol. I.	Irving, Washington	1824	['""Now I remember those old woman\'s words --- Who in my youth would tell me winter\'s tales : --- And speak of spirits and ghosts that glide by night --- About the place where treasure hath been hid.""']		['Jew of Malta.']	['The Jew of Malta']	["Marlow's"]	['Christopher Marlowe']	['Part IV half title page"']	['v.2']
379041	Pencil sketches; or outlines of character and manners. By Miss Leslie.	Leslie, Eliza	1833	['Look here upon this picture, and on this.']			['Hamlet']	['Shakspeare']	['William Shakespeare']		
379054	Thirty years ago; or the memoirs of a water drinker. By the author of Memoirs of George Frederick Cooke; Biography of Charles Brockden Brown; History of the American theatre; and History of the rise and progress of the arts of design in the United States. In two volumes. Vol. I.	Dunlap, William	1836	['Of two hundred and thirteen convicts received at the state prison of Sing Sing, during the year 1835, ninety-six were of the state of New-York; and of these one-third were foreigners. Two-thirds of the tax paid by the community, is for pauperism and crime produced by intemperance.']							['v.1', 'v.2']
379061	The select letters of Major Jack Downing, of the Downingville militia, away down east, in the state of Maine. Written by himself.	Smith, Seba	1834	["Wonder of men! like whom, to moral eyes.---None e'er has risen, and none e'er shall rise,---How shall I fill a library with wit?---When half the labour is unfinished yet,---They say, a fate attends on all I write.---And when I aim at praise they say I bite.---But rivals in pursuit of wealth, or fame,---To get an office, must obtain a name."]							
379124	The sketch book of Geoffrey Crayon, gent. [epigraph] Fourth American edition. In two volumes. Vol. I.	Irving, Washington	1824	['But is old, old, good old Christmas gone? Nothing but the hair of his good, gray old head and beard left? Well, I will have that, seeing I cannot have more of him.']				['Hue and Cry after Christmas.']		['On half title page for story']	['v.2.']
379125	Thirty years ago; or the memoirs of a water drinker. By the author of Memoirs of George Frederick Cooke; Biography of Charles Brockden Brown; History of the American theatre; and History of the rise and progress of the arts of design in the United States. [Epigraph] In two volumes. Vol. I.	Dunlap, William	1836	['Of two hundred and thirteen convicts received at the state prison of Sing Sing, during the year 1835, ninety-six were of the state of New-York; and of these one-third were foreigners. Two-thirds of the tax paid by the community, is for pauperism and crime produced by intemperance.']							['v.1', 'v.2']
379150	The spy ; a tale of the neutral ground. [Epigraph.] By the author of ""Precaution."" In two volumes. Vol. I.	Cooper, James Fenimore	1824	['"" Breathes there a man, with soul so dead, --- Who never to himself hath said, --- This is my own, my native land.--""']			['My Native Land']		['Sir Walter Scott']		['v.1', 'v.2"']
379157	Modern chivalry, containing the adventures of a captain, and Teague O'Regan, his servant. By H. H Brackenridge.	Brackenridge, H. H	1825	['Quid vetat ridentem dicere verum...']			['Satires']	['Hor.']	['Horace']	['More commonly, ""Ridentem dicere verum quid vetat?"']	
379195	Outre-mer; a pilgrimage  beyond the sea. [epigraph] In two volumes. Vol. I.	Longfellow, Henry Wadsworth	1835	["Il n'est tel plaisir --- Que d'estre a gesir --- Parmy les beaux champs, --- L'herbe verd choisir, --- Et prendre bon temps."]			["Martial D'Auvergne"]	["Martial D'Auvergne"]			['v.1']
379297	Pioneers, or the sources of the Susquehanna: a descriptive tale. By the author of ""Precaution."" In two volumes. Vol. I.	Cooper, James Fenimore	1825	['Extremes of habits, manners, time and space, --- Brought close together, here stood face to face, --- And gave at once a contrast to the view, --- That other lands and ages never knew.']			['Pittsburgh']	['Pauldling']	['James Kirke Paulding']		['v.1', 'v.2']
379700		Bennett, Emerson	1848	['""Deep treasured in my heart and brain,---Still dwells, sweet Prairie Bird,---Thy form, they every grace,---Thy every tone and word:---Welcome art thou in any form,---Thrice welcome as the Trapper\'s Bride."']							
379836	Modern chivalry: containing the adventures of a captain, and Teague O'regan, his servant. By H.H. Brackenridge. [Epigraph.] Volume I.	Brackenridge, H. H	1804	['Quid vetat ridentem dicere verum.']			['Satires']	['Hor.']	['Horace']	['Translation: ""What prevents me from speaking the truth with a smile?"']	
379838	Original novel, by T. S. Arthur. Price 25 Cents. Love in a cottage. By T. S. Arthur, author of ""insubordination, or the shoemaker's daughters,"" ""Arthur's temperance tales,"" ""the maiden,"" ""the wife,"" ""the mother,"" etc.	Arthur, T. S	1848	['"" Alone with nature in her gay attire, --- Alone with nature in her changeful mood, --- Here we shall live and love--the hours fleet wing\'d, --- Perfumed and rosy wreathed.""--']						['Both title pages"']	
380167	Ellen Parry; or, trials of the heart. By Olivia.	Olivia, Briggs, Emily Edson	1850	['The good are better made by ill, --- As odors crushed are sweeter still.']			['Jacqueline']		['Samuel Rogers']		
380526	Plays prose and poetry. By Charlotte M. S. Barnes.	Barnes, Charlotte Mary Sanford	1848	['""Mixed characters, such as in fact we meet with in the world, afford the most proper field for displaying, without any bad effect on morals, the vicissitudes of life; and they interest us the more deeply, as they display the emotions and passions of which we have all been conscious. When such persons fall into distress through the vices of others, the subject may be very pathetic; but it is always more instructive when a person has been himself the cause of his misfortune, and when his misfortune is occasioned by the violence of passion, or by some weakness incident to human nature. Such subjects both dispose us to the deepest sympathy, and administer useful warnings for our own conduct.""']		['Elements of Criticism.']	['Elements of Criticism']	["Kames'"]	['Lord Henry Home Kames']	['Octavia Bragaldi title page (""Octavia Bragaldi; or the confession. A tragedy founded on facts."")."']	
380625	4th. Edition----Immense Success! Mary Bean: or, the mysterious murder. With the sequel.	J. A. B.	1850	["' Her form was faultless, and her mind, --- Untainted yet by art, --- Was noble, just, humane and kind ; --- And virtue warmed her heart : --- But ah ! the cruel spoiler came !'--"]			['Charlotte Temple']		['Mrs. Howson']	["Frontispiece to the English Edition of Mrs. Howson's Charlotte Temple: A Tale of Truth."]	
380752	Sketches of green mountain life; with an autobiography of the author. By Miss Elizabeth Allen.	Allen, Elizabeth	1846	['Mid mountain lofty, and low verdant dells,--where nature in her mystic beauty dwells,--truth points at vice, and warns her to depart,--while pity soothes the sad desponding heart.']							
380846	Fourth edition. Price 25 cents. A romance of the sea-serpent, or the icthyosaurus. Also, a collection of the ancient and modern authories, with letters from distinguished merchants and men of science. [epigraph].	Batchelder, Eugene	1850	['""But chain ten thousand fathoms down--the sluggish calm below.""--J.T.Fields.']			['Fair Wind.']	['J.T. Fields']	['James T. Fields"']		
427580	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume III.	Fielding, Henry	1814	['Servorum ventres modio castigat iniquo, -- Ipse quoque esuriens: neque enim omnia sustinet unquam...']		['Satires']	['Juv.']	['Juvenal']		['""The Miser""']	['v.3"']
427785	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume IV.	Fielding, Henry	1814	['infoelix habitum temporis hujus habe.']					['Ovid']	['The Universal Gallant']	['v.4']
427894	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume V.	Fielding, Henry	1814	["Monstr' horrend' inform'----"]		['Polyphemus']		['Virgil']		['Tumble-Down Dick']	['v.5']
428108	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume XII.	Fielding, Henry	1816	['Non jam sunt mediocres hominum libidines, non humanae audacioe ac tolerandoe. Nihil eogitant nisi coedem, nisi incendia, nisi rapinds.']			['Cic. in Catil. 2do.']	['Marcus Tullius Cicero']		['Causes of the increase of robbers']	['v.12']
440246	The wars of the gulls; an historical romance. In three chapters. Chap I. Shewing how, and with whom the gulls went to war. Chap. II. Shewing how the gulls make the deep to boil like a pot. Chap. III. Shewing how a certain doughty general of the gulls goes forth to play the game of hull-gull in upper Canada. 	Bigelow, Jacob	1812	['And from the pinacle of glory,--- Falls headlong into purgatory.']			['Hudibras']		['Samuel Butler']	['The epigraph appears after the chapter heading and chapter synopsis of chapter III and at the end of that chapter.']	
440270	The empire of the Nairs; or, the rights of women. An utopian romance, in twelve books. By James Lawrence, author of The bosom friend, Love, an allegory, etc. In four volumes. Vol. I. Second edition.	Lawrence, James	1813	['Genus huic materna superbum --- Nobilitas dabat, incertum de patre ferebat.']		['Virg. ix. 341.']	['The Aeneid']	['Virg.']	['Virgil']		['v.1']
440290	A few days in Athens, being the translation of a Greek manuscript discovered in Herculaneum. By Frances Wright, author of ""views of society and manners in America.""	Wright, Frances,	1822	['-----joining bliss to wirtue, the glad ease--- of Epicurus, seldom understood.']		["Thomson's Liberty"]	['Liberty']		['James Thomson']		
440294	Adsonville: or marrying out. A narrative tale.		1824	['""Oh, love! No habitant of earth thou art -- --- An unseen seraph, we believe in thee; --- A Faith, whose Martyrs are the broken heart; --- But never yet hath seen, nor e\'er shall see --- The naked eye, thy form, as it should be: --- The mind hath made thee, as it peopled Heaven, --- Even with its own desiring phantasy, --- And to a thought, such shape and image given, --- As haunts the unquenched soul -- parched -- wearied -- wrung and riven.""']				['Byron']	['Lord George Gordon Byron"']		
440296	An antidote to the miseries of human life: in the history of the widow Placid and her daughter Rachael. The first American, from the second London, Edition. 	Corp, Harriet	1808	['......... ""Bear up a while, --- and what your bounded view, which only saw--- a little part, deem\'d evil, is no more.""']			['The Seasons']	['Thomson']	['James Thomson"']		
440308	Glenarvon. In three volumes. Vol. I. Third Edition.	Lamb, Caroline,	1816	['Les passions sont les vents qui enflent les voiles du vais-seau: elles le submergent quelquefois, mais sans elles il ne pourrait voguer. Tout est dangereux ici-bas, et tout est necessaire.']	['The passions are the winds which fill the sails of the vessel: they submerge her sometimes, but without them she could not sail. Everything is dangerous, here below, and everything is necessary.']		['Zadig']		['Voltaire']		
440320	Third edition. Life high & low. By the author of The Greeks, Pigeons, Fashion, To night, Ton, Modern belles, Modern beaux, Dress and address, &c. Embellished with humorous colored plates. 	Author of The Greeks	1819	['Tis from high life, high (and low) characters are drawn.']			['Moral Essays. Epistle I. To Richard Temple, Viscount Cobham']	['Pope']	['Alexander Pope']		
440332	Modern chivalry, containing the adventures of a captain, and Teague O'Regan, his servant.	Brackenridge, H. H	1825	['Hear instruction and be wise, and refuse it not.']		['Prov. VIII, 33']	['Bible']			['Epigraph appears to ""Sermon"" in middle of text (page 88)"']	
440334	New tales.  By Mrs. Opie.  In four volumes.  Vol. I.	Opie, Amelia	1818	["Men pleas'd theirselves, think others will delight --- In such like circumstance, with such like sport. --- Their copious stories oftentimes begun --- End without audience, and are never done."]			['Venus and Adonis']	['Shakespeare.']	['William Shakespeare']		['v.1, v.2, v.3, v.4']
440354	A few days in Athens, being the translation of a Greek manuscript discovered in Herculaneum. By Frances Wright, author of ""views of society and manners in America.""	Wright, Frances,	1822	['-----joining bliss to wirtue, the glad ease--- of Epicurus, seldom understood.']		["Thomson's Liberty"]	['Liberty']		['James Thomson']		
440357	Adsonville: or marrying out. A narrative tale.		1824	['""Oh, love! No habitant of earth thou art -- --- An unseen seraph, we believe in thee; --- A Faith, whose Martyrs are the broken heart; --- But never yet hath seen, nor e\'er shall see --- The naked eye, thy form, as it should be: --- The mind hath made thee, as it peopled Heaven, --- Even with its own desiring phantasy, --- And to a thought, such shape and image given, --- As haunts the unquenched soul -- parched -- wearied -- wrung and riven.""']				['Byron']	['Lord George Gordon Byron"']		
440360	An antidote to the miseries of human life: in the history of the widow Placid and her daughter Rachael. The first American, from the second London, Edition. 	Corp, Harriet	1808	['......... ""Bear up a while, --- and what your bounded view, which only saw--- a little part, deem\'d evil, is no more.""']			['The Seasons']	['Thomson']	['James Thomson"']		
440372	Glenarvon. In three volumes. Vol. I. Third Edition.	Lamb, Caroline,	1816	['Les passions sont les vents qui enflent les voiles du vais-seau: elles le submergent quelquefois, mais sans elles il ne pourrait voguer. Tout est dangereux ici-bas, et tout est necessaire.']	['The passions are the winds which fill the sails of the vessel: they submerge her sometimes, but without them she could not sail. Everything is dangerous, here below, and everything is necessary.']		['Zadig']		['Voltaire']		
440385	Third edition. Life high & low. By the author of The Greeks, Pigeons, Fashion, To night, Ton, Modern belles, Modern beaux, Dress and address, &c. Embellished with humorous colored plates. 	Author of The Greeks	1819	['Tis from high life, high (and low) characters are drawn.']			['Moral Essays. Epistle I. To Richard Temple, Viscount Cobham']	['Pope']	['Alexander Pope']		
440382	Modern chivalry, containing the adventures of a captain, and Teague O'Regan, his servant.	Brackenridge, H. H	1825	['Hear instruction and be wise, and refuse it not.']		['Prov. VIII, 33']	['Bible']			['Epigraph appears to ""Sermon"" in middle of text (page 88)"']	
440395	New tales.  By Mrs. Opie.  In four volumes.  Vol. I.	Opie, Amelia	1818	["Men pleas'd theirselves, think others will delight --- In such like circumstance, with such like sport. --- Their copious stories oftentimes begun --- End without audience, and are never done."]			['Venus and Adonis']	['Shakespeare.']	['William Shakespeare']		['v.1, v.2, v.3, v.4']
440400	The pilgrim's progress from this world to that which is to come: delivered under the similitude of a dream. By John Bunyan. Johnson's edition.	Bunyan, John	1805	['I have used similitudes.']		['Hos. xii. 10.']	['Hosea 12:10']				
440409	Temper, or domestic scenes: a tale, in three volumes, by Mrs. Opie. Vol. I.	Opie, Amelia	1812	['""A horse not broken becometh headstrong, and a child left to himself will be willful.""']			['Bible (Apocrypha)']			['Ecclesiasticus (var. Sirach, Ben Sira) 30:8"']	['v.1, v.2, v.3']
440411	The castle of otranto. a gothic story. Translated by William Marshal, gent. From the original italian of Onuphrio Muralto, canon of the church of St. Nicholas at otranto. The sixth edition.	Walpole, Horace	1791	['... Vanae --- Fingentur species, tamen ut pes, et caput uni --- Reddantur formae... --- Hor.']				['Hor.']	['Horace']		
440412	Farmer of New-Jersey; or, a picture of domestic life. A tale. By the translator of Buonaparte's campaign, author of Ferdinand and Elizabeth, &c. &c.	Davis, John	1800	['Such tales as these --- hold to the world a picture of itself; --- the sympathies of love, and friendship dear, --- with all the social offspring of the heart.']				['Thomson.']		['The last two lines of the poem are attiributed to James Thomson in his poem ""Autumn"" from \'The Seasons\'. The original was published in 1750 and a later edition with ""corrections and improvements"" published in 1768. "']	
440419	The Quakers; a tale. By Elizabeth B. Lester.	Lester, Elizabeth B	1818	['De la vanité naît la honte.']	['Vanity is the parent of shame']					['French proverb']	
440420	The quakers; a tale.  By Elizabeth B. Lester.	Lester, Elizabeth B	1817	['""De la vanité naît la honte.""']	['Vanity is the parent of shame.']				['Voltaire']	['The translation of this epigraph comes from Porney\'s Syllabaire francais, or French spelling book."']	
440421	The quakers; a tale. By Elizabeth B. Lester.	Lester, Elizabeth B	1818	['De la vanite nait la honte.']	['Vanity is the parent of shame.']				['Voltaire']	["The translation of this epigraph comes from Porney's Syllabaire francais, or French spelling book."]	
