id	title	author	date	type	transcription	notes	position	vol
374949	$100 prize tale! The gipsey: or, the robbers of Naples. [illustration and caption] By Lieutenant Murray, Author of 'Fanny Campbell,' 'The Spanish Musketeer,' 'Roderick the Rover,' etc. etc.	Ballou, Maturin Murray	1847	['Advertisement']	['The best and handsomest weekly newpaper in the United States, is The Flag of our Union, devoted to domestic and foreign literature, news, science, arts and amusement. Independent of party or sect.']	['Collection of stories published by F. Gleason in Boston as main publisher but also S. French, A. Winch, WM Taylor and Stratton & Barnard in different cities.']	['Front']	
374950	$100 prize tale. Roderick the rover: or, the spirit of the wave. By Lieutenant Murray, Author of Fanny Campbell, the female pirate captain; Red Rupert, the American buccaneer; The naval officer; The Spanish musketeer, etc.etc.etc.	Ballou, Maturin Murray	1847	['Preface']	['Preface.']	['First sentence reads: The habit once formed, an author loves his pen as well as the opium-eater his narcotic; and he will turn to it after a day of laborious mental employment, and find rest and pleasing recreation in its use.', 'Author states that books written in a process of intense passion is more popular to the readers and asks the readers to judge for themselves. Explains that text is written in pleasing, popular and profitable vein, which had worked before.']	['Front']	
374952	100 dollar prize tale. The Spanish musketeer. A tale of military life. By Lieutenant Murray, author of 'Fanny Campbell, the female pirate captain,' 'Red Rupert, the American Buccaneer,' 'The naval officer,' &c., &c., &c.	Ballou, Maturin Murray	1847	['Advertisement']		["Lists the names and prices of works recently published by Gleason's publishing hall."]	["Just published at Gleason's publishing hall, corner of Tremont & Court streets, Boston.", 'Back']	
374953	Calavar; or, the knight of the conquest: a romance of Mexico. By R.M. Bird, Author of ""The infidel,"" etc. [Epigraph.] A new edition. In two volumes. Vol. I.	Bird, Robert Montgomery	1847	['Note']	['Note.']	['Endnote to Introduction.', "First sentence reads: It was said by the learned Scaliger, of the Basque language 'that those who spoke it were thought to understand one another,--a thing which he did not himself believe.'", 'Concludes with a quote cited as ""Don Quijote"": ""Esto importa poco á nuestro cuento: basta que en la narracion de él, no se salga un punto de la verdad."']	['Front']	['v.1']
374956	Pauline Seward. A tale of real life, by John D. Bryant. [Epigraph.] In two volumes. Vol. I. Third Edition.	Bryant, John D	1847	['Advertisement']	['John Murphy, printer, publisher, bookseller and stationer, office of the U.S Catholic magazine, No. 178 Market Street, Baltimore, in returning thanks to his numerous friends throughout the country for the liberal patronage heretofore extended, takes this oporunity to inform them that he has recently increased his stock of Catholic, school, and miscellaneous books, and made such arrangements as will enable him to supply all orders in his line on the most favourable terms.']	['First sentence reads: J.M. begs leave to call especial attention to the Catholic prayer and other standard Catholic books of his own publication.']	['Back']	['v.1']
374957	Dark Sybil: or, the fortumes of the Catherwoods. By Aria Ashland.	Ashland, Aria	1848	['Copyright statement']		['The copyright statement reads: ""Entered, according to act of congress, in the year 1848, by Bradbury, Harmon & Company, in the clerk\'s office of the district court of Massachusetts. [Transferred to F. Gleason.]"']	['Front']	
374958	Red Rupert, the American Buccaneer. A tale of the Spanish Indies. By Lieutenant Murray, author of Fanny Campbell, the Female Pirate Captain; Roderick the rover; The naval officer; The Spanish Musketeer; The adventurer, etc. etc.	Ballou, Maturin Murray	1848	['Preface']	['Preface.']	['The preface begins: ""The following tale is founded on the times and adventures of the early buccaneers of America; a class of men who have been made the theme of many a bloody tale, both of truth and fiction.""', 'Claims Red Rupert is founded on fact and begs the favor of critics."']	['Front']	
374959	Kate Clarendon: or, necromancy in the wilderness. A tale of the little Miami. By Emerson Bennett, author of ""The bandits of the Osage,"" ""Renegade,"" ""Mike Fink,"" ""Unknown Countess,"" &c., &c.	Bennett, Emerson	1848	['Copyright statement']		['The copyright statement reads: ""Entered according to act of congress, in the year 1848, by Emerson Bennett, in the clerk\'s office of the U.S. District Court for the District of Ohio."']	['Front']	
374961	Albert Simmons: or, the midshipman's revenge. A tale of land & sea. By Lieutenant Murray.	Ballou, Maturin Murray	1849	['Preface']	['Preface.']	['First sentence reads: It is too much the practice of our miscellaneous writers to seek a plot for their tales either in distance climes and countries with whose peculiarities and belongings they know little, and oftentimes even less than the readers themselves, or in such places as are but partially known to the class for whom they write, thus giving themselves a scope and latitude they would not otherwise possess in matters of description and romance.', 'Basically Murray contends that there is no reason to find romance and spectacle in ""unknown regions, and in time of which history itself dare not speak too confidently."" Writing about contemporary times and familiar spaces may also be plenty romantic.', 'Preface has epigraph:--- \'For us, and for our tragedy--Here stopping to your clemency,--we beg your hearing patiently.---"']	['Front']	
374962	Roderic the rover; or, the spirit of the wave. By Lieutenant Murray.	Ballou, Maturin Murray	1849	['Official note']	["Publisher's note"]	['First sentence reads: ""The foregoing novellete was originally published in The flag of our Union, and is but one among the many deeply interesting productions emanating from that source.""', 'Commends The flag as an unrivaled publication."']	['Back']	
374963	The Spanish musketeer. A tale of military life. By Lieutenant Murray.	Ballou, Maturin Murray	1849	['Official note']	["Publisher's note."]	['First sentence reads: The foregoing novellete was originally published in The flag of our Union, and is but one among the many deeply interesting productions emanating from that source.', 'Note extols The Union as a widely circulated publication with excellent writing.']	['Back']	
375219	A romance of the sea-serpent, or the icthyosaurus. Also, a collection of the ancient and modern authories, with letters from distinguished merchants and men of science. [Epigraph.]	Batchelder, Eugene	1849	['Essay']	['The thirty-second fable of the twilight of the Gods.']	['From the Ancient Icelandic, or Runice, mythology, nearly as long ago as the time of Isaiah.', 'First sentence reads: Gangler then inquired, ""What can you tell me concerning that day?"" Har replied: ""There are very many and very notable circumstances which I can impart to you.""', 'Mythological detailing of the sea-serpent: its habits and its physical characteristics."']	['Middle']	
375220	Ellen Parry; or, trials of the heart. By Olivia.	Briggs, Emily Edson	1850	['Advertisement']	["D. Appleton & Co.'s publications. Text books for learning the French, German, Italian and Spanish Languages."]	['One page list of French, German, Italian and Spanish text books.']		
375221	The naval officer: or, the pirate's cave.  A thrilling story of the last war.  By Lieutenant Murray.	Ballou, Maturin Murray	1852	['Advertisement']	["A magnificent pictorial and literary weekly journal, Gleason's pictorial drawing-room companion, a record of the beautiful and useful in art."]	['First sentence reads: ""The object of this paper is to present, in the most elegant and available form, a weekly literary melagne of notable events of the day.""', 'Commends it as having works of best American authors, works that are beautifully illustrated; calls it the best family paper."']	['Front']	
375224	Tales of the puritans. The regicides.--The fair pilgrim.--Castine.	Bacon, Delia Salter	1831	['Appendix']	['Appendix.']	['Contains an appendix for The regicides and The fair pilgrim and Castine.', 'The appendix to The regicides begins, ""For the benefit of those who are not familiar with the history of the Regicides, I have collected the following authentic information.  Some slight liberties have been taken with the dates, but with this and one or two exceptions more, the events will be found to be substantially those which form the outline of the story."" and contains letters', "The appendix to The fair puritan contains excerpts from Willard's Republic of America and Mather's Magnolia which desribing the historical significance of the pilgrims in America at the time they arrived", 'The appendix to Castine begins, ""A considerable portion of this story is fictitious.  The following facts, however, are interwoven with other incidents, designed to illustrate some peculiarities in the condition of the New-England settlers."" and contains citations from Willard\'s Republic of America."']	['Back']	
375225	The Atlantic club-book: being sketches in prose and verse, by various authors.  In two volumes.  Vol. II.		1834	['Copyright statement']	['Entered according to act of congress, in the year 1834']	['The copyright statement reads: ""Entered according to act of congress, in the year 1834, by Harper and brothers, in the clerk\'s office, of the southern disctrict of New-York."']	['Front']	['v.1']
375230	The Fire-Screen, or domestic sketches. By Mrs. Anna Bache	Bache, Anna	1841	['Advertisement']	['W.J & J.K. Simon, Booksellers, No. 121, South Fifth Street.']	['First sentence reads: Would respectfuly ask the attention of parents and teachers to their large collection of miscellaneous and juvenile books.']	['Back']	
375233	Julia of Baiae; or the days of Nero. A story of the martyrs. By the author of ""The merchant's daughter,"" ""Virginia,"" ""Christmas bells,"" etc., etc.	Brown, John Walker	1843	['Note']	['Notes.']	['Endnotes, often clarifying historical facts or claims']	['Back']	
375235	Fanny Campbell: the female pirate captain. A tale of the revolution. By Lieutenant Murray.	Ballou, Maturin Murray	1849	['Preface']	['Preface']	['Remark about the necessity of preface to authors who want to make a favorable first impression to readers followed by description of tale as romantic Revolution tales.', 'First sentence reads: All books should have a preface, for the writer is sure to have something to communicate to the reader concerning the plot of the story or some subject relating to it which he cannot do in the tale.']	['Front']	
375432	Modern chivalry: containing the adventures of Captain John Farrago, and Teague Oregan, his servant. Volume I. By H. H. Brackenridge.	Brackenridge, H. H	1792	['Character information']	['Modern chivalry. A chapter to be referred to the third Volume, at the Conclusion.']	['""Notwithstanding the fairy scene of imagination with respect to the advancement of Teague, in which the Captain had suffered himself to be engaged; yet sometimes he would begin to doubt with regard to the reality of the prospects, and to question whether, after all, it was probable that the executive of the United States would think him adequate to the discharge of judicial or ministerial functions, and appoint him accordingly."']	['Front']	['v.4']
375490	Wieland; or the transformation. An American tale. [Epigraph] Copy-right secured.	Brown, Charles Brockden	1798	['Copyright statement']	['Copy-right secured.']		['Front']	
375693	The posthumous works of Ann Eliza Bleecker, in prose and verse. To which is added, a collection of essays, prose and poetical, by Margaretta V. Faugeres.	Bleecker, Ann Eliza	1793	['Note']		['Footnotes in ""The Hudson"']	['Middle']	
375707	Sheppard Lee. Written by himself. [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1836	['Preface']	['""Chapter I. The Author\'s Preface,--which the reader, if in a great hurry, or if it be his practice to read against time, can skip.""']	['""I have often debated in my mind whether I should give to the world, or for ever lock up within the secrecy of my own breast, the history of the adventures which it has been my lot in life to experience.""', 'Dubiously paratextual. Tension between heading (""Chapter I"") and subheading (""The Author\'s Preface""): both a preface by Sheppard Lee and the first chapter of a work by Robert Montgomery Bird concerning the fictional character of Sheppard Lee.', 'Of additional note, re the sentiment of the chapter subheading: Chapter V of Book V (v.2) is described as that ""which is short and moral, and can therefore be skipped."']	['Middle']	['v.1']
375791	Arthur Mervyn ; or memoirs of the year 1793. By Charles Brockden Brown. Vol I.	Brown, Charles Brockden	1827	['Preface']	['Preface.']	['""The evils of pestilence by which this city [Philadelphia] has been afflicted will probably form an aera in its history....They have already supplied new and copious materials for reflection to the physician and the political economist.  They have not been less fertile of instruction to the moral observer, to whom they have furnished new displays of the influence of human passions and motives....The influences of hope and fear, the trials of fortitude and constancy, which took place in this city, in the autumn of 1793, have, perhaps, never been exceeded in any age.""', 'Reference to authorial intent: ""Men only require to be made aquainted with distress for their compassion and their charity to be awakened.  He that depicts, in lively colors, the evils of disease and poverty, performs an eminent service to the sufferers, by calling forth benevolence in those who are able to afford relief, and he who portrays examples of disinterestedness and intrepidity, confers on virtue the notoriety and homage that are due to it, and rouses in the spectators, the spirit of salutary emulation.""', 'Signed, ""C. B. B."']	['Front']	['v.1']
375855	Modern chivalry, containing the adventures of a captain, and Teague O'Regan, his servant. By H. H. Brackenridge.	Brackenridge, H. H	1825	['Appendix']	['Appendix.']	['""In looking over what is written, it strikes me that by introducing Teague to the levee, I may be thought to mean a burlesque on the President. It is not so ; I meant a burlesque on Teague.""', 'A much abbreviated combination of v.3 Appendix and Conclusion of 1792 ed."']	['Middle']	['v.2']
375858		Brown, Charles Brockden	1799	['Errata']	['Errata.']		['Back']	
375929	The reign of reform, or, Yankee Doodle court. By a lady.	Botsford	1830	['Note']	['Note.']	['Reference to a second edition: ""The copy of the petition...is mislaid, but will appear in the second edition, which has already been put to press.""', 'Reference to intended audience: ""This small edition was hastened for the Honorable Members of Congress before their risin, that they might see the fine effect of \'Reform.\'""', 'Signed, ""The authoress."']	['Back']	
376226	Jane Talbot, a novel. By the author of Arthur Mervyn, Wieland, Ormond, Edgar Huntley, and Clara Howard.	Brown, Charles Brockden	1801	['Copyright statement']	['Copy right secured.']	['On verso of full volume title page']	['Front']	
376394	Edgar Huntly; or memoirs of a sleep walker. By Charles Brockden Brown.	Brown, Charles Brockden	1827	['Preface']	['To the public.']	['""The flattering reception that has been given, by the public, to Arthur Mervyn, has prompted the writer to solicit a continuance of the same favor, and to offer to the world a new performance.""', 'Claims American-exeptionalist influence: ""That new springs of action, and new motives to curiousity should operate ; that the field of investigation, opened to us by our own country, should differ essentially from those which exist in Europe, may be readily conceived....It is the purpose of this work to profit by some of these sources ; to exhibit a series of adventurs, growing out of the condition of our country, and connected with one of the most common and most wonderful diseases or affections of the human frame.""', 'Claims rhetorical novelty of American Gothic genre: ""One merit the writer may at least claim ; that of calling forth the passions and engaging the sympathy of the reader, by means hitherto unemployed by preceding authors....The incidents of Indian hostility, and the perils of the western wilderness...are, in part, the ingredients of this tale, and these he [the writer] has been ambitious of depicting in vivid and faithful colors.""', 'Signed, ""C. B. B."']	['Front']	
376395	Calavar; or, the knight of the conquest: a romance of Mexico. [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1834	['Note']	['Note.']	['Endnote to Introduction. Re: pronunciation of Spanish.', 'Concludes with a quote cited as ""Don Quijote"": ""Esto importa poco á nuestro cuento: basta que en la narracion de él, no se salga un punto de la verdad."']	['Front']	['v.1']
376396	The hawks of hawk-hollow. A tradition of Pennsylvania. By the author of ""calavar,"" and ""the infidel."" [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1835	['Introduction']	['Introduction.']	['Opens with an epigraph in Spanish. Then: ""\'Hear me, but don\'t believe me, after you have heard\'--says Calderon, the Spanish dramatic poet, with a droll spirit of honesty, only equalled by the English [Robert] Burton, who concludes the tale of the Prebend, in his Anatomy of Melancholy [1621, 1st ed.], by exclaiming, \'You have heard my tale; but, alas! it is but a tale,--a mere fiction: \'twas never so, never like to be,---and so let it rest.\'""', 'Claims about novels; reference to Bunyan: ""A novel is, at best, a piece of Mosaic-work, of which the materials have been scraped up here and there, sometimes in an unchronicled corner of the world itself, sometimes from the forgotten tablets of a predecessor, sometimes from the decaying pillars of history, sometimes from the little mine of precious stones that is found in the human brain--at least as often as the pearl in the toad\'s head, of which John Bunyan discourses so poetically, in the Apology for his Pilgrim\'s Progress.""', 'Re: American exceptionalism vis-a-vis literature: ""This story, such as it is, is rather a domestic tale, treating of incidents and characters common to the whole world, than one of which these components can be considered peculiarly American....America is part of the great world, and, like other parts, has little (that is, suited to the purposes of fiction) which it can call exclusively its own; and how far that little has already been used up, any one may tell, who is conversant with our domestic literature. Some little, however, of that little yet remains; and, by and by, we will perhaps ourselves join in the general scramble after it.""', 'Concludes with an appreciation of the Delaware Water-Gap."']	['Front']	['v.1']
376408	Jane Talbot, a novel. By the author of Arthur Mervyn, Wieland, Ormond, Edgar Huntley, and Clara Howard.	Brown, Charles Brockden	1801	['Copyright statement']	['Copy right secured.']	['On verso of full volume title page']	['Front']	
376409	The infidel; or the fall of Mexico. A romance. By the author of ""calavar."" [Epigraph.] Second edition. In two volumes. Vol. I.	Bird, Robert Montgomery	1835	['Note']		['Explanatory footnotes.']	['Middle']	['v.1', 'v.2']
376580	The infidel; or the fall of Mexico. A romance. By the author of ""Calavar."" [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1835	['Copyright statement']		['""Entered, according to Act of Congress, in the year 1835, by Carey, Lea & Blanchard, in the Clerk\'s office of the District Court for the Eastern District of Pennsylvania."']	['Front']	['v.1', 'v.2']
376602	Blackbeard. A page from the colonial history of Philadelphia. [Epigraph.] In two volumes. Vol. I.		1835	['Letter']	['To J. F. Watson, Esq.']	['""Respected Sir, As an individual, I claim not the privilege of a friend to inscribe to you the following pages ; but, in common with others, an admirer of your disinterested labours in rescuing from oblivion the primitive records of our beloved city, I venture to hope that the liberty taken with your name may be deemed neither impertinent nor inappropriate ; insomuch as an attempt has been made to delineate incidentally the manners and domestic habits of our ancestors.""', 'Claims affinity with ""oral"" rather than ""fictional"" literary tradition: ""Pure fiction, indeed, is the prerogative of genius alone ; oral tradition, and in especial the written records of times past, crave an humbler pen.""', 'Makes reference to the ""Annals of Philadelphia""; Watson wrote Annals of Philadelphia and Pennsylvania in the Olden Times.', 'Unsigned."']	['Front']	['v.1']
376702	Peter Pilgrim: or a rambler's recollections. By the author of ""Calavar,"" ""Nick of the Woods,"" &c. [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1838	['Note']		['Footnotes']	['Middle']	['v.1', 'v.2']
376788	The adventures of Robin Day. By the author of ""Calavar,"" ""Nick of the Woods,"" &c. [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1839	['Table of contents']	['Table of contents. Vol. I.']	['33 chapters listed.']	['Front']	['v.1']
377362	Modern chivalry: containing the adventures of a captain, and Teague O'Regan, his servant. By H. H. Brackenridge. [Epigraph] Volume I.	Brackenridge, H. H	1808	['Introduction']	['Introduction.']	['""Proceeding with my object : the giving an example of a perfect stile in writing, I come now to the second volume of the work.""', 'In defense of his own style, champions a ""natural"", universally-relatable performance which succeeds in its imperfections, rather than betraying itself as an overwrought construction by perscriptive style: ""I well know, that it will not all at once, and by all persons, be thought to be the model of  aperfect stile, for it is only the perfectly instructed, and delicately discerning that can discover its beauties;: and perhaps none will be more apt to pass them by than the learned of the academies, versed in grammar rule sof writing; for there is a greeness in the judgment of the school critics with respect to what is simple and natural in composition. To illustrate this by analogy. Let a dancing master pass his judgment on the movements of the best bred man in life; and not finding in his position and attitudes, an evident conformity to the lessons of the saltatory art, he will conclude that he has not been taught to move with propriety. He does not know that it is this very cirumstance that constitutes the excellence of the movements of the easy and perfeclty genteel man; to wit, that when you observe him, it will never once come into your mind that he thinks of his attitudes or positions in the least; but that every movement is just as it happens, and without any intention on his part. Ars est celare artem It is the secret of good taste and perfection in behaviour to conceal that you ever think of it at all. [...] the most perfect proof of a good stile, that when you read the composition, you think of nothing but the sense; and are never struck with the idea that it is otherwise expressed than every body would express it.""', 'Includes an excerpt from a critical review (most likely written by Brackenridge himself, but I recommend confirming whether this was indeed an independtly publisched critical review): ""I am happy to find that in the review o fthis publication, by the critics, my ideas of the merit of the stile, is recognized, and fully justified. And as my work may be well supposed, to have a much more extensive circulation, and to live longer than miscellaneous performances, I have thought it not amiss, for the honor of the critics to extract some part of the observations which have been made by them, and which are as follows: \'[...] IN the present work which he entitles Modern Chivalry, he disowns the idea of any moral or sentiment whatsoever, and proposes stile only as the object of the composition. And to this object, in our opinion, he scrupulously adheres; for though on some occasions, there would seem to be a semblance of idea, yet this we must attribute to the imagination o the reader...""', 'Abruptly cuts itself after the lengthly critical review: ""But this will suffice for an introduction. I proceed to the body of the work."']	['Front']	['v.2']
377373	A sketch of the olden time; or, General Lee's farewell dinner, at New-York. Founded on fact. Being the first of a series of revolutionary tales. By an antiquary.	Bloodgood, S. DeWitt	1829	['Preface']	['Preface.']	['""Having been amused by looking over some old papers, that have come into my possession, which contain several curious facts in relation to the Revolution, I have attempted to weave them into a tale, which I hope will be found amusing to my readers."']	['Front']	
377404	The hawks of Hawk-Hollow. A tradition of Pennsylvania. By the author of ""Calavar,"" and ""The Infidel."" [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1835	['Introduction']	['Introduction.']	['Opens with an epigraph in Spanish. Then: ""\'Hear me, but don\'t believe me, after you have heard\'--says Calderon, the Spanish dramatic poet, with a droll spirit of honesty, only equalled by the English [Robert] Burton, who concludes the tale of the Prebend, in his Anatomy of Melancholy [1621, 1st ed.], by exclaiming, \'You have heard my tale; but, alas! it is but a tale,--a mere fiction: \'twas never so, never like to be,---and so let it rest.\'""', 'Claims about novels; reference to Bunyan: ""A novel is, at best, a piece of Mosaic-work, of which the materials have been scraped up here and there, sometimes in an unchronicled corner of the world itself, sometimes from the forgotten tablets of a predecessor, sometimes from the decaying pillars of history, sometimes from the little mine of precious stones that is found in the human brain--at least as often as the pearl in the toad\'s head, of which John Bunyan discourses so poetically, in the Apology for his Pilgrim\'s Progress.""', 'Re: American exceptionalism vis-a-vis literature: ""This story, such as it is, is rather a domestic tale, treating of incidents and characters common to the whole world, than one of which these components can be considered peculiarly American. This is, perhaps, unfortunate,--the tendency of the public taste seeming to require of American authors that they should confine themsevles to what is, in subject, event, and character, indigenous ot their own hemisphere; although such a requisition would end in reducing their materials to such a stock as might be carried about in a nut-shell. America is part of the great world, and, like other parts, has little (that is, suited to the purposes of fiction) which it can call exclusively its own; and how far that little has already been used up, any one may tell, who is conversant with our domestic literature. Some little, however, of that little yet remains; and, by and by, we will perhaps ourselves join in the general scramble after it.""', 'Concludes with an appreciation of the Delaware Water-Gap."']	['Front']	['v.1']
377553	The missionary convention at Jerusalem; or an exhibition of the claims of the world to the Gospel. [Epigraph.] By Rev. David Abeel, missionary to China.	Abeel, David	1838	['Note']		['Footnotes']	['Middle']	
377728	Adsonville: or marrying out. A narrative tale	Hull, Edward	1824	['Errata']	['Errata.']		['Front']	
377751	Tired of housekeeping. By T. S. Arthur, author of ""Insubordination,"" ""Six nights with the Washingtonians,"" etc. etc.	Arthur, T. S	1842	['Table of contents']	['Contents.']	['Chapter titles listed (same as running titles). 19 chapters.']	['Front']	
377773	Lovers and husbands: a story of married life. By T. S. Arthur, author of ""Sweethearts and Wives,"" ""Insubordination,"" ""Six Nights with the Washingtonians,"" &c., &c.	Arthur, T. S	1845	['Table of contents']	['Contents.']	['Contains chapter titles. 21 chapters.']	['Front']	
377782	The two merchants; or, solvent and insolvent. By T. S. Arthur, author of ""Six  Nights with the Washingtonians,"" ""Insubordination,"" ""Tired of Housekeeping,"" ""Temperance Tales,"" &c. &c.	Arthur, T. S	1843	['Copyright statement']		['""Entered according to act of Congress, in the year 1843, by T. S. Arthur, In the office of the Clerk of the Eastern District of Pennsylvania."']	['Front']	
377783	The maiden: a story for my young countrywomen. By T. S. Arthur, author of ""Sweethearts and Wives,"" ""Lovers and Husbands,"" ""Married and SIngle,"" &c.	Arthur, T. S	1845	['Table of contents']	['Contents.']	['Incl. chapter titles. 19 chapters.']	['Front']	
377794	The foresters, an American tale: being a sequal to the History of John Bull the Clotheir. In a series of letters to friend	Belknap, Jeremy	1831	['Note']		['Footnotes throughout that clarify geographical or historical info']	['Middle']	
377800		Arthur, T. S	1845	['Copyright statement']		['""Entered according to the Act of Congress, in the year 1845, by E. Ferrett & Co. in the office of the clerk of the District Court of the United States, in and for the Eastern District of Pennsylvania."']	['Front']	
377806	The foresters, an American tale : being a sequel to the history of John Bull the clothier. In a series of letters to a friend. Published according to act of Congress. The second edition, revised and considerably enlarged.	Belknap, Jeremy	1796	['Postscript']	['Postscript.']	['Part of the fictional narrative; explains continuing and every growing presence of a ""new species of rats"']	['Back']	
377812	Annette Warington; or sequel to the Black velvet bracelet. By the author of 'Early impressions,' 'Temptation,' &c.		1832	['Copyright statement']		["Entered according to Act of Congress, in the year 1832, by Benjamin H. Greene, in the Clerk's Office of the District Court of Massachusetts."]	['Front']	
377845	Lorette. The history of Louise, daughter of a Canadian nun: exhibiting the interior of female convents.	Bourne, George	1833	['Introduction']	['Introductory letter.']	['Truth/referentiality claims that are very similar to those included in such earlier novelistic works as Pamela: an editorial voice, in a letter to an anonymous friend, claims that the following narrative is extracted from a packet of original manuscripts and that ""the ensuing pages depict Canadian personages, not in the imaginative emellishments of romance, but in the unadorned drapery of truth.""', '""This explanation contains all that is necessary as an introductory notice to Lorette. You, my friend, I trust, will unite in judgment with the opinion of several clergymen who examined the manuscript, before it was sent to press; that the perusal of this narrative will enhance the love of freedom, intelligence, purity and truth ; and also render that triple unholy alliance, ignorance, error and corruption, more odious and repugnant."']	['Front']	
377849	Wieland; or the transformation. An American tale. [Epigraph] Copy-right secured.	Brown, Charles Brockden	1798	['Copyright statement']	['Copy-right secured.']		['Front']	
377872	Arthur Mervyn ; or, memoirs of the year 1793. By the author of Wieland; and Ormond, or the Secret Witness. Copy-right secured.	Brown, Charles Brockden	1799	['Preface']	['Preface.']	['""The evils of pestilence by which this city [Philadelphia] has been afflicted will probably form an aera in its history....They have already supplied new and copious materials for reflection to the physician and the political economist.  They have not been less fertile of instruction to the moral observer, to whom they have furnished new displays of the influence of human passions and motives....The influences of hope and fear, the trials of fortitude and constancy, which took place in this city, in the autumn of 1793, have, perhaps, never been exceeded in any age.""', 'Reference to authorial intent: ""Men only require to be made aquainted with distress for their compassion and their charity to be awakened.  He that depicts, in lively colors, the evils of disease and poverty, performs an eminent service to the sufferers, by calling forth benevolence in those who are able to afford relief, and he who portrays examples of disinterestedness and intrepidity, confers on virtue the notoriety and homage that are due to it, and rouses in the spectators, the spirit of salutary emulation.""', 'Signed, ""C. B. B."']	['Front']	
377906	Edgar huntly ; or, memoirs of a sleep-walker. By the author of Arthur Mervyn, Weiland,--Ormond, &c. Vol. I.	Brown, Charles Brockden	1799	['Preface']	['To the public.']	['""The flattering reception that has been given, by the public, to Arthur Mervyn, has prompted the writer to solicit a continuance of the same favor, and to offer to the world a new performance.""', 'Claims American-exeptionalist influence: ""That new springs of action, and new motives to curiousity should operate ; that the field of investigation, opened to us by our own country, should differ essentially from those which exist in Europe, may be readily conceived....It is the purpose of this work to profit by some of these sources ; to exhibit a series of adventurs, growing out of the condition of our country, and connected with one of the most common and most wonderful diseases or affections of the human frame.""', 'Claims rhetorical novelty of American Gothic genre: ""One merit the writer may at least claim ; that of calling forth the passions and engaging the sympathy of the reader, by means hitherto unemployed by preceding authors....The incidents of Indian hostility, and the perils of the western wilderness...are, in part, the ingredients of this tale, and these he [the writer] has been ambitious of depicting in vivid and faithful colors.""', 'Signed, ""C. B. B."']	['Front']	['v.1']
377909	The aristocrat: an American tale. By the author of 'Zoe,' &c. In two volumes. Vol. I.	Bickley, Lloyd Wharton	1833	['Errata']	['Errata.']		['Back']	['v.1']
378217	Clara Howard ; in a series of letters. By the author of Wieland, Ormond, Arthur Mervyn, Edgar Huntly, &c.	Brown, Charles Brockden	1801	['Introduction']	['Introduction.']	['Truth/referentiality claims: purportedly written by one of the letter-writers in the text, Edward Hartley. Addressed ""To ............ .............""', '""What could excite in you any curiosity as to my affairs? ...You ask me how all these surprising things came about? The inclosed letters, which I have put into a regular series, contain all the information you wish.""', 'Directions for reading, vis-a-vis fictionality: ""The pacquet is a precious one; you will find in it, a more lively and exact picture of my life, than it is possible, by any other means, to communicate. Preserve it, therefore, with care, and return it safely and entire, as soon as you have read it."']	['Front']	
378273	The foresters, an American tale : being a sequel to the history of John Bull the clothier. In a series of letters to a friend.	Belknap, Jeremy	1792	['Errata']	['Corrections.']		['Back']	
378280	The foresters, an American tale : being a sequel to the history of John Bull the clothier. In a series of letters to a friend.	Belknap, Jeremy	1792	['Errata']	['Corrections.']		['Back']	
378310	Keeping up appearances ; or, a tale for the rich and poor. By T. S. Arthur, author of ""Sweethearts and wives,"" ""Lovers and husbands,"" and ""Married and single."" Second edition.	Arthur, T. S	1847	['Table of contents']	['Contents.']	['19 chapters']	['Front']	
378334	Riches have wings; or, a tale for the rich and poor. By T. S. Arthur. Author of ""Keeping up appearances,"" the ""Young music teacher,"" ""Lady at home,"" etc.	Arthur, T. S	1847	['Table of contents']	['Contents']	['22 chapters']	['Front']	
378344	Debtor and creditor; a tale of the times. By T. S. Arthur, author of ""Riches have wings,"" ""Rising in the world,"" ""Keeping up appearances,"" ""Making haste to be rich."" etc.	Arthur, T. S	1848	['Table of contents']	['Contents.']	['15 chapters']	['Front']	
378355	Making hast to be rich ; or, the temptation and fall. By T. S. Arthur, author of ""Keeping Up Appearances,"" ""Riches Have Wings,"" ""Rising in the World,"" etc., etc.	Arthur, T. S	1848	['Table of contents']	['Contents.']	['17 chapters']	['Front']	
378359	Retiring from business: or, the rich man's error. By T. S. Arthur, author of ""Keeping up appearances,"" 'The young music teacher,"" ""Lady at home,"" etc.	Arthur, T. S	1848	['Table of contents']	['Contents.']	['18 chapters']	['Front']	
378367	Married and single ; or, marriage and celibacy contrasted, in a series of domestic pictures. By T. S. Arthur, author of ""sweethearts and wives,"" ""lovers and husbands,"" &c., &c.	Arthur, T. S	1848	['Table of contents']	['Contents.']	['19 chapters']	['Front']	
