id	title	author	date	a	d	1	b	2	c	x	v
380529	The court-secret: a melancholy truth. Now first translated from the original Arabic. By an adept in the oriental tongues.	Lyttelton, George Lyttelton	1741	["Remember that a prince's secrets---Are balm conceal'd; but poison if discover'd."]				['Massinger']	['Philip Massinger']		
381001	The history of Eliza Warwick. In two volumes. Vol. I.		1778	['--Vaulting ambition, that o\'erleaps itself,---And falls on t\'other side.""--']			['Macbeth']		['Shakespeare, William"']		
381052	The benevolent man; or, the history of Mr. Belville: in which is introduced, the remarkable adventures of Captain Maclean, the hermit. In two volumes. Vol. I.	Bicknell, Alexander	1775	['Homo sum: humani nihil a me alienum puto.']				['Terence']	['Terence']		['v.1', 'v.2']
381054	The history of Lady Anne Neville, sister to the great Earl of Warwick: in which are interspersed memoirs of that nobleman, and the principal characters of the age in which she lived. [epigraph] In two volumes. Vol. II.		1775	['Humanum est errare.']					['Seneca']	['Translation: ""To err is human.""', 'Generally attributed to Seneca"']	['v.2']
440189	The life and memoirs of Mr. Ephraim Tristram Bates, commonly called Corporal Bates, a broken hearted soldier: who, from a private centinel in the guards, was, from his merits, advanced, regularly, to be corporal, serjeant, and pay-master serjeant; and had he lived a few days longer, might have died a commission-officer, to the great loss of his lamentable lady, whose marriage he had intended to declare as soon as his commission was signed; and who, to make up for the loss of so dear an husband, and her pension, which then no Duke on earth could have hindered, in order to put bread in the mouths of seven small children, the youngest now at her breast, the sweet creatures being two twins, publishes these memoirs from the original papers, sealed up with the seal of dear Mr. Bates, and found, exactly as he mentioned in his last will and testament, in an  oven, never used, where, in his life time, he secreted many state papers, &c. &c. &c.		1756	['Sublatum ex occulis quaerimus.']				['Hor.']	['Horace']		
440190	The life and memoirs of Mr. Ephraim Tristram Bates, commonly called Corporal Bates, a broken hearted soldier: who, from a private centinel in the guards, was, from his merits, advanced, regularly, to be corporal, serjeant, and pay-master serjeant; and had he lived a few days longer, might have died a commission-officer, to the great loss of his lamentable lady, whose marriage he had intended to declare as soon as his commission was signed; and who, to make up for the loss of so dear an husband, and her pension, which then no Duke on earth could have hindered, in order to put bread in the mouths of seven small children, the youngest now at her breast, the sweet creatures being two twins, publishes these memoirs from the original papers, sealed up with the seal of dear Mr. Bates, and found, exactly as he mentioned in his last will and testament, in an  oven, never used, where, in his life time, he secreted many state papers, &c. &c. &c.		1756	['Sublatum ex occulis qu&#xFFFD;rimus.']				['Hor.']	['Horace']		
440191	The life and memoirs of Mr. Ephraim Tristram Bates, commonly called Corporal Bates, a broken hearted soldier: who, from a private centinel in the guards, was, from his merits, advanced, regularly, to be corporal, serjeant, and pay-master serjeant; and had he lived a few days longer, might have died a commission-officer, to the great loss of his lamentable lady, whose marriage he had intended to declare as soon as his commission was signed; and who, to make up for the loss of so dear an husband, and her pension, which then no Duke on earth could have hindered, in order to put bread in the mouths of seven small children, the youngest now at her breast, the sweet creatures being two twins, publishes these memoirs from the original papers, sealed up with the seal of dear Mr. Bates, and found, exactly as he mentioned in his last will and testament, in an  oven, never used, where, in his life time, he secreted many state papers, &c. &c. &c.		1756	['Sublatum ex occulis quaerimus.']				['Hor.']	['Horace']		
440192	The cry: a new dramatic fable. In two volumes. Vol. I. 	Fielding, Sarah	1754	['----- Hominen pagina nostra sapit.']	['Our page relates to man']		['The poetics of the Body']	['Martial.']	['Marco Valerio Marziale']		['v.1, v.2']
440193	The juvenile adventures of David Ranger, Esq; from an original manuscript found in the collections of a late noble lord. In two volumes. 	Kimber, Edward	1752	["Hence for the choicest spirits flow champaign, --- whose sparkling atoms shoot thro' ev'ry vein; --- Hence, flow, for martial minds, potations strong, --- and sweet love potions for the fair and young. --- For you, my hearts of Oak, for your regale, --- Here's good old English stingo mild and stale."]			['Prologue to Florizel and Perdita']	['Garrick']	['Garrick, David']		['v.1, v.2']
440194	The devil upon crutches in England. or. Night-scenes in London. A satirical work. Written upon the plan of the celebrated Diable Boiteux of Monsieur Le Sage. In two parts. By a gentleman of oxford. 	Gentleman of Oxford	1759	['O proceres, censore opus est, an haruspice nobis?']			['Satires']	['Juv.']	['Juvenal']		
440196	The dreamer. 	King, William	1754	['Effigies sacrae divum ----- --- ----- Vis&#xFFFD; ante oculos astare jacentis in somnis. --- Nec sopor illud erat; sed coram agnoscere vultus, --- velatasque comas, pr&#xFFFD;sentiaque ora videbar.']			['The Aenied']	['Virgil.']	['Virgil']		
440197	The Dreamer.	King, William	1754	['Effiges sacrae divum----- Visae ante oculos astara jacentis in somnis. ---Nec sopor illud erat; sed coram agnoscere--- vultus, --- Velatasque comas, praesentiaque ora vi- ---debar. Virgil']			['Aenid']	['Virgil']	['Virgil']		
440200	The fortunate villager: or, memoirs of Sir Andrew Thompson. In two volumes. Vol. I. 	Bannac, Adolphus	1750	['Quid virtus & quid sapientia possit --- utile proposuit nobis exemplar. ------']			['Epistle II']		['Horace']		['v.1, v.2']
440201	The history and adventures of Frank Hammond. The second edition. 		1755	['What I have seen permit me to relate.']							
440202	The anti-Gallican, or, The history and adventures of Harry Cobham, Esquire. Inscribed to Louis the XVth, by the author. 	Long, Edward	1757	["No smuggled, pilfer'd scenes from France we show, --- He's English, English, sirs, from top to toe."]			['Arthur Murphy']		['The Apprentice: A farce, in two acts.']		
440208	The history of Henry Dumont, Esq., and Miss Charlotte Evelyn :consisting of variety of entertaining characters, and very interesting subjects; with some critical remarks on comick actors. By Mrs Charke.	Charke, Charlotte	1756	["The virtuous Marcia tow'rs above her sex:--- true she is fair, (oh, how divinely fair!)--- But still the lovely maid improves her charms,--- With inward greatness, unaffected wisdom,--- And sanctity of manners. Addison."]			['Cato. A Tragedy.']	['Addison']	['Joseph Addison']		
440211	The life, misfortunes and adventures of Indiana, the virtuous orphan. Written by herself. Illustrated with [several] copper plates. The third edition	Marivaux, Pierre Carlet de Chamblain de	1755	['In struggling with misfortunes lies the true proof of virtue.']			['Shakespeare']	['Shak.']			
440212	The adventures of Jerry Buck.By Mr. John Slade.	Slade, John	1754	['Quid rides? mutato nomine de te fabula narratur.']	["Why do you laugh? Change only the name and the story's about you."]		['The Satires']		['Horace']		
440213	The adventures of Jerry Buck.  By Mr. John Slade. The second edition.	Slade, John	1754	['--Quid rides? mutato nomine de te --- Fabula narratur.']	['Who laughs?  With the name changed, the story is told about you.']		['Satires']		['Horace']		
440214	The adventures of Jerry Buck. By Mr. John Slade. The third edition.	Slade, John	1754	['--Quid rides? mutato nomine de te --- Fabula narratur.']	['Who laughs?  With the name changed, the story is told about you.']		['Satires']		['Horace']		
440218	The life of John Buncle, esq.: containing various observations and reflections, made in several parts of the world; and many extraordinary relations.	Amory, Thomas	1756	['Felix ille animi, Divisque fimillimus ipsis,--- Quem nom mendaci resplendens gloria fuco, --- Sollicitat, non fastosi mala gaudia luxus. --- Sed tacitos sinit ire dies, et paupere cultu--- Exigit innocuae tranquilla silentia vitae.']				['Volusenus.']	['Gaius Volusenus']		
440223	The memoirs of a young lady of quality, a platonist. Vol. I.		1756	['Favours to none, to all she Smiles extends; --- Oft she rejects, but never once offends.']			['The Rape of the Lock']		['Alexander Pope']		['v.1, v.2, v.3']
440224	The memoirs of a young lady of quality, a platonist. Vol. I.		1756	['Favours to none, to all she Smiles extends; --- Oft she rejects, but never once offends.']			['The Rape of the Lock']		['Alexander Pope']		['v.1, v.2, v.3']
440227	Lydia, or filial piety. A novel. By the author of The Marriage-Act, a novel. And letters on the English nation. Vol. I. 	Shebbeare, John	1755	['Virtutis est domare qu&#xFFFD; cuncti pavent.']			['Hercules Furens']	['Senec.']	['Lucius Annaeus Seneca']		['v.1, v.2, v.3, v.4']
440228	Lydia, or filial piety. A novel. By the author of The marriage-act, a novel. And Letters on the English nation. Vol. I.	Shebbeare, John	1755	['Virtutis est domare quae cuncti pavent']	['It is a virtue to subdue those before whom all go in dread']		['Hercules Furens']	['Senec.']	['Seneca, Lucius Annaeus']	['translation from http://www.europe2020.org/spip.php?page=imprimer&id_article=591&lang=en']	['v.1, v.2, v.3, v.4']
440231	The fortunate country maid. Being the entertaining memoirs of the present celebrated Marchioness of L---- V----: Who, from a cottage, through a great variety of diverting adventures, became a lady of the first quality in the court of France, by her stready adherence to the principles of virtue and honour. Wherin are display'd the various and vile artifices employ'd by men of intrigue for seducing young women. With suitable reflections. From the French of Chevalier de Mouhy. Vol. II. The Fifth Edition. Corrected. 	Mouhy, Charles de Fieux	1758	["------ Blessing ever wait on virtuous deeds,--- And, tho' a late, a sure reward succeeds."]			['The Mourning Bride']	['Cong. Mourn. Bride.']	['William Congreve']		['v. 2']
440232	The marriage act. A novel. In which the ruin of female honour, the contempt of the clergy, the destruction of private and public liberty, with other fatal consequences are considered; in a series of interesting adventures. Vol. I.	Shebbeare, John	1754	['-- t&#xFFFD;dae quoque jure coissent, --- Sed vetuere patrs : quod non potuere vetare, --- Ex aequo captis ardebant mentibus ambo.  Ovid']	['They could have gone to the nuptial torch by law, but their parents forbade it; what they [the parents] could not forbid, [was that] they [the lovers] both burned equally with their minds seized [by love]&#xFFFD;']		['Metamorphoses']	['Ovid']	['Ovid']	['From story of Pyramus and Thisbe']	['v.1, v.2']
440234	The history of the life and adventures of Mr. Anderson. Containing his strange varieties of fortune in Europe and America. Compiled from his own papers. The second edition	Kimber, Edward	1754	["-----If there is a power above [us blacked out],--- And that there is, all nature cries aloud, --- Thro' all her works, he must delight in viture,---And that which he delights in must be happy."]	['Cato, A Tragedy']		["Cato's Soliloquy"]	['Addison']	['Joseph Addison']		
440236	Memoirs of an Oxford scholar. Containing, his amour with the beautiful Miss L-, of Essex; and interspers'd with several entertaining incidents. Written by himself.		1756	["Dear sacred Name! rest ever unreveal'd, --- Nor pass these Lips in holy Silence seal'd. --- Hide it my Heart, within that close Disguise, --- Where, mix'd with God's, her lov'd Idea lies. --- O! write it not, my Hand -- The Name appears --- Already written -- wash it out, my Tears. --- Pope."]			['Eloisa to Abelard']	['Pope']	['Alexander Pope']		
440237	The History of Polly Willis, an orphan.		1755	["Under how hard a fate are women born!--- Priz'd to their ruin, or expos'd to scorn! --- If they want beauty, they of love despair; --- and are besieg'd like frontier towns, if fair."]			["The Maid's Tragedy"]	['Waller']	['Edmund Waller']	['Also appears as the epigraph for Idilia, or the Unfortunate Mistress']	
440238	The prater. By Nicholas Babble, Esq. The second edition, corrected and improved by the author. 		1752	['Utile Dulci.']	['Useful and agreeable']					['Well known Latin motto']	
440240	The history of Pudica, a lady of N-rf-lk: with an account of her five lovers, viz. Dick Merryfellow, Count Antiquary, young 'Squire Fog, of Dumplin-Hall, Jack Shadwell, of the Lodge, and Miles Dinglebob, of Popgun-hall, Esq. : together with Miss Pudica's sense of the word eclaircissement, and an epithalamium on her nuptials, by Tom Tenor, Clerk of the Parish, to the tune of, Green grow the rushes o'. By William Honeycomb, esq;	Gardiner, Richard	1754	['-----Ridiculum acri---Fortius ac melius.-----']			['Satires']	['Hor.']	['Horace']		
440244	The theatre of love: a collection of novels, (none of which were ever printed before).		1759	["How are deluded human kind--- by empty shows betray'd?--- In all their hopes and schemes, they find--- a nothing, or a shade."]				['Pitt.']		['Appears on title page of Jenny: Or, the female fortune-hunter.']	
440253	Letters on several occasions, by the late Sir William Freeman.  To which some account of the author is prefixed.	Freeman, William	1757	['Inventa res ipsa esset ut certiores faceremus absentes si quid esset quod eos scire aut nostra ipsorum interesset.']			['Epistulae ad Familiares']	['Tull.']	['Cicero, Marcus Tullius']		
440254	The travels of Zoroaster, king of the Bactrians. Composed chiefly for the instruction of a young prince. Vol. I. 		1753	['Non fumum ex fulgore, sed ex fumo dare lucem --- Cogitat, ut speciosa dehinc miracula promat.']		['Epist. ad Pisones.']	['Epistola ad Pisones de arte poetica.']	['Hor.']	['Horace']		['v.1']
440257	Court intrigues, or The secret history of Ardelisa, a story founded on facts and illustrated with anecdotes of persons in real life. 		1759	["Since painted, or not painted, all shall fade, --- And she who scorns a man, must die a maid;--- What then remains, but well our power to use,--- And keep good humour still whate'er we lose!"]			['The rape of the lock']	['Pope']	['Alexander Pope']		
440261	The Card. Vol. I. 	Kidgell, John	1755	['Quicquid agunt homines. votum, timor---ira, voluptas, --- gaudia, discursus, nostri farrago libelli.--- Juv.']	['all the doings of mankind, their vows, their fears, their angers and their pleasures, their joys and goings to and fro, crowd my motley page.']		['Satire 1']	['Juv.']	['Juvenal']		['v. 1, v. 2']
440265	The Card. Vol. II. 	Kidgell, John	1755	['Quicquid agunt homines. votum, timor---ira, voluptas, --- gaudia, discursus, nostri farrago libelli.--- Juv.']	['all the doings of mankind, their vows, their fears, their angers and their pleasures, their joys and goings to and fro, crowd by motley page.']		['Satire 1']	['Juv.']	['Juvenal']		['v. 1 & v. 2']
440266	A narrative of the life of Mrs. Charlotte Charke, (youngest daughter of Colley Cibber, esq.) containing, I. An account of her birth, education, and mad pranks committed in her youth. II. Her coming on the stage; success there; and sundry theatrical anecdotes. III. Her marriage to Mr. Charke, and its consequences. IV. Her adventures in mens cloaths, going by the name of Mr. Brown, and being belov'd by a lady of great fortune, who intended to marry her. V. Her being gentleman to a certain peer. VI. Her commencing strolling- player; with various and surprizing vicissitudes of fortune, during nine years peregrination. VII. Her turning pastry cook, &c. in Wales, with several extremely humourous and interesting occurences. Written by herself. 	Charke, Charlotte	1755	['This tragic story, or this comic jest---May make you laugh, or cry -----As you like best.']		["Prologue to The What d'ye Call It."]	["The What d'ye Call It."]		['John Gay']		
440267	A narrative of the life of Mrs. Charlotte Charke, (youngest daughter of Colley Cibber, Esq;) containing, I. An account of her birth, education, and mad pranks committed in her youth. II. Her coming on the stage; Success there; and sundry theatrical anecdotes. III. Her marriage to Mr. Charke, and its consequences. IV. Her adventures in mens cloaths, going by the name of Mr. Brown, and being belov'd by a lady of great fortune, who intended to marry her. V. Her being gentleman to a certain peer. VI. Her commencing strolling - player; with various and surprizing vicissitudes of fortune, during nine years peregrination. VII. Her turning pastry cook, &c. in Wales. With several extremely humourous and interesting occurrences. Written by herself. 	Charke, Charlotte	1755	['This tragic story, or this comic jest, --- may make you laugh, or cry ----- as you like best.']		["Prologue to The what d'ye call it."]	["The what d'ye call it: a tragi-comi-pastoral farce."]		['John Gay']		
440268	Chiron: or, the mental optician. Vol. I.	Caraccioli, Charles	1758	['--Mutato Nomine, de Te --- Fabula narratur. --Horace.']	['With the name changed, the story is told about you.']			['Horace']	['Horace']		['v.1, v.2']
440298	The adventures of Capt. Greenland. written in imitation of all those wise, learned, witty and humorous authors, who either already have, or hereafter may write in the same stile and manner. Vol. I. 	Goodall, William	1752	["The Brain I'll prove the Female to my Soul! --- My Soul the Father; and these two beget --- A Generation of still Breeding Thoughts, --- And these same Thoughts people this little World, --- In Humours like the People of This World. --- Shakespear."]			['Richard II']	['Shakespear.']	['Shakespeare, William']		['v.1; v.2; v.3; v.4']
440301	The adventures of Ferdinand Count Fathom. By the author of Roderick Random. In two volumes. Vol. I.	Smollet, Tobias	1753	['-----Materiam risus, invenit ad omnes --- Occursus hominum. ----- ----- --- Ridebat curas, nec non et gaudia vulgi; --- Interdum et lachrymas fundebat. -----']			['Satira X']		['Juvenal']		['v.1, v.2']
440302	The adventures of Ferdinand Count Fathom. By the author of Roderick Random. In two volumes. Vol.I. 	Smollet, Tobias	1753	['----- Materiam rifus, invenit ad omnes --- Occarfus hominum. ----- ----- Ridebat curas, nec non et gaudia vulgi; --- Interdum et lachrymas fundebat. -----']						['No source or author could be identified']	['v.1, v.2']
440306	The history of Fanny Seymour. 		1753	["Compassion proper to mankind appears, --- which nature witness'd when she lent us tears."]			['The Satires of Decimus Junius Juvenalis: and of Aulus Persius Flaccus, Volume 1']	['Tate.']	['Nahum Tate']		
440310	The life and history of a pilgrim, a narrative founded on fact. by George Wollaston, Esq; 	Wollaston, George	1753	['----- quæque ipse miserrima vidi, --- et quorum pars magna fui. -----']			['The Aeneid']	['Virgil.']	['Virgil']		
440311	The life and history of a pilgrim. By G----- W-----.	Wollaston, George	1753	['- - - quaeque ipse miserrima vidi, --- Et quorum pars magna fui. - - -']			['The Aeneid']	['Virgil']	['Virgil']		
440317	The history of Jack Connor. Volume I. 	Chaigneau, William,	1752	['But not to treat my subject as in jest, --- (yet may not truth in laughing guise be drest? --- As masters fondly sooth the boys to read, --- with cakes and sweetmeats) let us now proceed --- with graver air, our serious theme pursue, and yet preserve our moral full in view.']		["Francis's Horace."]	['The Satires']	['Horace.']	['Horace']	["'Francis's Horace' is most like a reference to a specific translation that is currently unidentifiable."]	['v.2']
440362	The adventures of Capt. Greenland. written in imitation of all those wise, learned, witty and humorous authors, who either already have, or hereafter may write in the same stile and manner. Vol. I. 	Goodall, William	1752	["The Brain I'll prove the Female to my Soul! --- My Soul the Father; and these two beget --- A Generation of still Breeding Thoughts, --- And these same Thoughts people this little World, --- In Humours like the People of This World. --- Shakespear."]			['Richard II']	['Shakespear.']	['Shakespeare, William']		['v.1; v.2; v.3; v.4']
440365	The adventures of Ferdinand Count Fathom. By the author of Roderick Random. In two volumes. Vol. I.	Smollet, Tobias	1753	['-----Materiam risus, invenit ad omnes --- Occursus hominum. ----- ----- --- Ridebat curas, nec non et gaudia vulgi; --- Interdum et lachrymas fundebat. -----']			['Satira X']		['Juvenal']		['v.1, v.2']
440366	The adventures of Ferdinand Count Fathom. By the author of Roderick Random. In two volumes. Vol.I. 	Smollet, Tobias	1753	['----- Materiam rifus, invenit ad omnes --- Occarfus hominum. ----- ----- Ridebat curas, nec non et gaudia vulgi; --- Interdum et lachrymas fundebat. -----']						['No source or author could be identified']	['v.1, v.2']
440370	The history of Fanny Seymour. 		1753	["Compassion proper to mankind appears, --- which nature witness'd when she lent us tears."]			['The Satires of Decimus Junius Juvenalis: and of Aulus Persius Flaccus, Volume 1']	['Tate.']	['Nahum Tate']		
440374	The life and history of a pilgrim, a narrative founded on fact. by George Wollaston, Esq; 	Wollaston, George	1753	['----- quæque ipse miserrima vidi, --- et quorum pars magna fui. -----']			['The Aeneid']	['Virgil.']	['Virgil']		
440375	The life and history of a pilgrim. By G----- W-----.	Wollaston, George	1753	['- - - quaeque ipse miserrima vidi, --- Et quorum pars magna fui. - - -']			['The Aeneid']	['Virgil']	['Virgil']		
440380	The history of Jack Connor. Volume I. 	Chaigneau, William,	1752	['But not to treat my subject as in jest, --- (yet may not truth in laughing guise be drest? --- As masters fondly sooth the boys to read, --- with cakes and sweetmeats) let us now proceed --- with graver air, our serious theme pursue, and yet preserve our moral full in view.']		["Francis's Horace."]	['The Satires']	['Horace.']	['Horace']	["'Francis's Horace' is most like a reference to a specific translation that is currently unidentifiable."]	['v.2']
440401	The history of Pompey the Little: or, the life and adventures of a lap-dog. The third edition. 	Coventry, Francis	1752	['----- mutato nomine de te--- Fabula narratur.']	['""With the name changed, the story applies to you."']			['Hor.']	['Horace']		
440405	The reform'd coquet; or, memoirs of Amoranda. A novel. By Mrs. Davys, author of The humours of York. The sixth edition.	Davys, Mary,	1752	['Nil moror quam pueriliter, modo utiliter. --- Erasm.']				['Erasm.']	['Erasmus']		
440407		Smythies	1753								['v.1']
440408	The stage-coach: containing the character of Mr. Manly, and the history of his fellow-travellers. Vol. I. 	Smythies	1753	["Our outward act is prompted from within; --- and from the sinner's mind proceeds the fin: --- by her own choice free virtue is approv'd; --- nor by the force of outward objects mov'd: --- who has assay'd no danger, gains no praise; --- In a small isle amidst the widest seas, --- triumphant constancy has fix'd her seat: --- in vain the syrens sing, the tempests beat: --- their flatt'ry she rejects, nor fears their threat."]		['Henry and Emma.']	['Henry and Emma']	['Prior']	['Matthew Prior']		['v.1']
440411	The castle of otranto. a gothic story. Translated by William Marshal, gent. From the original italian of Onuphrio Muralto, canon of the church of St. Nicholas at otranto. The sixth edition.	Walpole, Horace	1791	['... Vanae --- Fingentur species, tamen ut pes, et caput uni --- Reddantur formae... --- Hor.']				['Hor.']	['Horace']		
440427	Young Scarron.	Mozeen, Thomas,	1752	["The stage reproves the follies of the age; --- for once we'll laugh at follies of the stage."]				['Anonymous']			
1170822	Memoirs of Lydia Tongue-pad, and Juliana Clack-it.		1760	["I must confess I am so wonderfully charm'd with the musick of this little instrument (a woman's tongue) that I would by no means discourage it."]			['Spectator No. 247 (December 13, 1711)']	['Addison']	['The Spectator (Addison, Joseph and Richard Steele)']		
1532730	The whole comical works of Monsr. Scarron. Containing I. His comical romance of a company of stage-players. In three parts, compleat. II. All his novels and histories. III. His select letters, characters, &c. A great part of which never before in English. Translated by Mr. Tho. Brown, Mr. Savage, and others.	Scarron	1700	['Rebus in Angustis facile est contemnere vitam: Fortiter ille facit, qui miser esse potest.']	["In life's adversity it is easy to despise life: he is truly brave who can endure a wretched life."]			['Mart.']	['Marcus Valerius Martial']	['en.wikiquote.org/wiki/Bravery']	
1799320	Another traveller! or, cursory remarks and tritical observations made upon a journey through part of the Netherlands in the latter end of the year 1766. By Coriat Junior. In two volumes. Vol. I.	Paterson, Samuel	1767	['Ce sont icy mes Fantasies, par lesquelles je ne tasche point a donner a connoistre les choses, mais moy.']	['These are my fancies, by which I try to give knowledge not of things, but of myself.']			['Montaigne', 'Michel de Montaigne']		['Translation source: Unruly examples: on the rhetoric of exemplarity. Alexander Gelley, Stanford UP, 1995. p. 72.https://books.google.com/books/about/Unruly_Examples.html?id=BEQcj-aFTYYC']	['v.3']
1802107	Did you ever see such damned stuff? Or, so-much-the-better. A story without head or tail, wit or humor.		1760	['Rantum-skantum is the Word, --- And Nonsense shall ensue.']						['Epigraph has no attribution or source. Seems to have been written by the author.', 'Rantum-skantum is 18th century slang for sex. This epigraph may be the immediate indication that this work is comic pornography.']	
1802363	The secret history of the prince of the Nazarenes and two turks. To which is added, the fatal amour between a beautiful lady, and a young nobleman.		1719	['Humanæ sortes non tribuendæ sunt Fortunæ, aut Casui, aut Siderum influxui; sed Provido Dei Oculo, & ejusdem Manui rectrici.']	['Mens states are not to be attributed to fortune or change, or the influence of the stars, but to the provident eye of God, and to his governing hand.']		['The Orbis Pictus, CXLIX.']		['John Amos Comenius']	['Translation: Charles Hoole, http://www.gutenberg.org/files/28299/28299-h/28299-h.htm', 'Actual text has ""Influxui Siderum"" rather than ""Siderum influxui"", a parenthetical statement between ""Influxui Siderum"" and ""sed provido"", and slightly different punctuation."']	
1813680-1	The prude: a novel. By a young lady.	Young lady	1724	["Love, like a meteor, shews a short-liv'd blaze; -- Or treads thro' various skies a wand'ring maze: -- Begot by fancy, and by fancy led; -- Here in a moment, in a moment fled: -- But fix'd by obligations, it will last; -- For gratitude's the char, that binds it fast."]			['The Jew of Venice']	['Lansdown']	['George Granville Baron Lansdowne']	['On full title page in v.1.']	['v.1']
1813680-2	The prude: a novel. By a young lady.	Young lady	1724	["Love, like a meteor, shews a short-liv'd blaze; -- Or treads thro' various skies a wand'ring maze: -- Begot by fancy, and by fancy led; -- Here in a moment, in a moment fled: -- But fix'd by obligations, it will last; -- For gratitude's the char, that binds it fast."]			['The Jew of Venice']	['Lansdown']	['George Granville Baron Lansdowne']		
189377	Matrimony, a novel; containing a series of interesting adventures. In two volumes.	Shebbeare, John	1766	['tædæ quoque jure coissent,/ Sed vetuere patres: quod non potuere vetare,/ Ex æquo captis ardebant mentibus ambo.']	['""They would have united themselves, too, by the tie of marriage, but their fathers forbade it. A thing which they could not forbid, they were both inflamed, with minds equally captivated.""']		['Metamorphoses IV, Pyramus et Thisbe']	['Ovid.']	['Ovid']		['v.1', 'v.2"']
191423-1	The auction: a modern novel. In two volumes. Vol I.		1760	['If you would have the Nuptial Union last, -- Let Virtue be the Bond that ties it fast.']			['The Fair Penitent. A Tragedy.']		['Nicholas Rowe']	['Title Page']	['v.1', 'v.2']
191423-2	The auction: a modern novel. In two volumes. Vol I.		1760	['If you would have the Nuptial Union last, -- Let Virtue be the Bond that ties it fast.']			['The Fair Penitent. A Tragedy.']		['Nicholas Rowe']	['Title Page']	['v.1', 'v.2']
193273	The adventures of a black coat. Containing a series of remarkable occurrences and entertaining incidents, that it was a witness to in its peregrinations through the cities of London and Westminster, in company with variety of characters. As related by itself. Qui mores hominum multorum vidit. Hor.		1760	['Qui mores hominum multorum vidit.']	['He who saw the manners of many men.']		['Satires, on Ulysses']	['Hor.']	['Horace']	['Translation from Bartleby.com, Horace, no. 400. http://www.bartleby.com/345/authors/247.html.']	
193355	Chrysal: or, the adventures of a guinea. Wherein are exhibited views of several striking scenes, with curious and interesting anecdotes, of the most noted persons in every rank of life, whose hands it passed through, in America, England, Holland, Germany, and Portugal. By an adept. The sixth edition, greatly inlarged and corrected. Vol. I.	Johnstone, Charles	1767	['""Qui capit, ille facit.""']	['The one who takes it, the same makes it (i.e., if the shoe fits, let the cobbler wear it) [source: http://www.eudict.com/ (i.e.,%20if%20the%20shoe%20fits,%20let%20the%20cobbler%20wear%20it)]"']						
194294	The Adventures of Sylvia Hughes. Written by herself.		1761	['Women, by whom you are the source of joy,---With cruel arts you labour to destroy:---A thousand ways our ruin you pursue""']			['The dramatic works of George Lillo in two volumes, volume I, act IV.']	['Lillo.']	['George Lillo."']		
194528	Travels through France and Italy. Containing observations on character, customs, religion, government, police, commerce, arts, and antiquities. With a particular description of the town, territory, and climate of Nice: to which is added, a register of the weather, kept during a residence of eighteen months in that city. By T. Smollett, M.D. In two volumes. Vol. I.	Smollett, Tobias George	1766	['""Ut homo qui erranti comiter monstrat viam,-&#x2014;-quasi lumen de suo lumine accendat, facit:-&#x2014;-nihilominus ipsi luceat, cum illi accenderit.""']	['""He who civilly shows the way to one who has missed it, is as one who has lighted another\'s lamp from his own lamp; it none the less gives light to himself when it burns for the other."" Source: http://www.giga-usa.com/quotes/authors/quintus_ennius_a001.htm"']	['""Ennius.""']	['1766.']		['Quintus Ennius']		
194769	The wanderer: or, memoirs of Charle Searle, Esq; containing his adventures by sea and land. With many remarkable characters, and interesting situations in real life; and a variety of surprizing incidents. In two volumes. Vol. I.		1766	['--Veluti in speculum.--Where each may see himself,--As in a glass, reflected.']				['Anon.']			['v.1', 'v.2']
195787	The Parasite		1765	["Ten' asybolum venire, unctum atque lautum e balneis, Otiosum ab animo! cum ille et cura et sumptu absumitur, Dum tibi sit, quod placeat; ille ringitur, tu rideas; Frior bibas, prior decumbas; dubia coena apponitur.----Haec, cum rationem ineas, quam sint suavia, et quam cara sint, Ea qui proebt, non tu hunc babeas plane praesentem Deum?"]	['""For you to take your place at table at free cost, annointed and just washed at the bath, with your mind at ease, whereas he is devoured with the care and expense: while every thing is being done to give you delight, he is being vexed at heart; you are laughing away, first to drink, take the higher place; a banquet full of doubts is placed before you---When you are in doubt which in especial to partake of. When you enter upon a consideration of how delicious these things are, and how costly they are, the person who provides them, must you not account him a very God, neither more nor less?""']	['Ter. Phorm. Act. II Sc.2']				['Located title page v.1 and v.2.', 'Translation source: http://www.perseus.tufts.edu/hopper/text?doc=urn:cts:latinLit:phi0134.phi004.perseus-eng1"']	['Terence', 'v.1', 'v.2']
196219-1	The history of Emily Montague. In four volumes. By the author of Lady Julia Mandeville. Vol. I.	Brooke, Frances	1769	['""A kind indulgent sleep -- O\'er works of length allowably may creep.""']			['The Art of Poetry']	['Horace']	['Horace']	['Translation of Horace epigraph used by Brookes is possibly by Philip Francis. See book, The works of Horace, translated by Philip Francis. Is available on Google Books."']	['v.1']
196219-2	The history of Emily Montague. In four volumes. By the author of Lady Julia Mandeville. Vol. I.	Brooke, Frances	1769	['""A kind indulgent sleep -- O\'er works of length allowably may creep.""']			['The Art of Poetry']	['Horace']	['Horace']	['Translation is by Philip Francis, D.D."']	['v.1']
