id	title	author	date	a	b	c	d
341562	The history of Miss Temple. In two volumes. By a young lady. Vol. I.	Rogers, A	1777	['Epistolary']			
341563	The mistakes of the heart: Or, memoirs of Lady Carolina Pelham and Lady Victoria Nevil. In a series of letters. Published by M. Treyssac de Vergy, counsellor in the parliaments of Paris and Bourdeaux. [epigraph]. In three volumes. Vol. I.	Treyssac de Vergy, Pierre Henri	1770	['Epistolary']			['Dashes are used to indicate passage of time']
341564	The modern Atalantis; or, the devil in an air balloon. Containing the characters and secret memoirs of the most conspicuous persons of high quality, of both sexes, in the island of Libertusia, in the western ocean. Translated from the Libertusian language.		1784	['Third-person']			['Passages of dialogue are arranged as if a play']
341565	The modern fine gentleman, a novel, in two volumes. Vol. I.		1774	['Epistolary']			
341566	Moral tales, by M. Marmontel. In two volumes. Volume I.	Marmontel, Jean FranÁois	1780	['Third-person']			
341567	Mount Henneth, a novel. In two volumes Vol. I.	Bage, Robert	1782	['Epistolary']			
341568	Mount Henneth, a novel. In two volumes. Vol. I.	Bage, Robert	1782	['Epistolary']		['Theatrical dialogue']	
341570	Mr. Bentley, the rural philosopher: a tale. In two volumes. Volume the first.	Man, Henry	1775	['Third-person']	['First-person', 'Letters']	['Poems']	
341572	The mutability of human life; or memoirs of Adelaide, Marchioness of Melville. By a lady. In two volumes. Vol. I.	A Lady	1777	['Epistolary']			
341573	Nature, a novel, in a series of letters.		1770	['Epistolary']			['Dashes note passage of time.']
341574	New idylles by Gessner. Translated by W. Hooper MD. With a letter to M. Fuslin on landscape painting, and the two friends of Bourbon, a moral tale, by M. Diderot.	Gessner, Salomon	1776	['Third-person']	['First-person', 'Letters']	['Theatrical dialogue']	
341575	The midnight rambler; or, new nocturnal spy, for the present year. Containing a complete description of the modern transactions of London and Westminster, from the hours of nine in the evening, till six in the morning. Exhibiting great variety of midnight scenes and adventures in real life, both serious and comic: wherein are displayed the various humours and transactions of the different inhabitants of the metropolis--from the duke in high, down to the cobler in the low life--and from the dutchess in St. James's, down to the oyster woman at Billingsgate, &c. &c. Illustrated with real characters, and whimsical anecdotes, of several votaries of Bacchus and Venus, from the first-rate bucks, bloods, and filles de joye, down to those in more humble stations; as well as those in more deplorable conditions, whose utmost prospects are through the bars of a prison. Also the characters of gaolers, round-house keepers, mercenary beadles, reforming constables, &c. &c.		1772	['Third-person']	['First-person']		
341576	The new modern story-teller; in a variety of original tales and novels, in verse and in prose. Among which is now first published, by desire, the celebrated tale of the Lawyer and his inkhorn. With a new epilogue. [Epigraph] Vol. I.		1772	['Third-person']		['Verse', 'Poems']	
341580	The news-paper wedding; or, an advertisement for a husband. A novel; founded on incidents which arose in consequence of an advertisement that appeared in the Daily Advertiser of July 29, 1772. Including a number of original letters on the subject of love and marriage. Vol. I.		1774	['Epistolary']			
341581	The noble family, a novel; in a series of letters; by Mrs. Austin. Vol. I.	Austin	1771	['Epistolary']			
341585	The old maid; or, history of Miss Ravensworth. In a series of letters. By Mrs. Skinn, late Miss Masterman, of York. In three volumes. Volume the first.	Skinn	1771	['Epistolary']			
341597	Original love-letters, between a lady of quality and a person of inferior station. Vol. I.	Combe, William	1784	['Epistolary']			
341598	The palinode: or, the triumphs of virtue over love: a sentimental novel. In which are painted to the life the characters and manners of some of the most celebrated beauties in England. By Mr. Treyssac de Vergy. Vol. I.	Treyssac de Vergy, Pierre Henri	1771	['Epistolary']			['A significant amount of dialogue is quoted in the letters']
341601	The paths of virtue delineated; or, the history in miniature of the celebrated Pamela, Clarissa Harlowe, and Sir Charles Grandison. [epigraph]. The second edition.		1773	['Third-person']			
341602	Peggy and Patty; or, the sisters of Ashdale. In four volumes. Vol. I.		1783	['Epistolary']	['Third-person', 'First-person']	['Poems(s)', 'Theatrical dialogue']	
341603	The philosophical Quixote; or, memoirs of Mr. David Wilkins. In a series of letters Vol. I.		1782	['Epistolary']			
341604	The phoenix; or, the history of Polyarchus and Argenis. Translated from the Latin, by a lady. In four volumes. Volume I.	Barclay, John	1772	['Third-person']			
341606	The shipwreck and adventures of Monsieur Pierre Viaud, a native of Bourdeaux, and captain of a ship. Translated from the French, by Mrs. Griffith.	Dubois-Fontanelle, Jean Gaspard	1771	['First-person']			['Initially addressed to ""dear friend,"" as if it were a letter."']
341607	The pilgrim: or, a picture of life. In a series of letters, Written mostly from London by a Chinese philosopher, to his friend at Quang-Tong. Containing remarks upon the laws, customs, and manners of the English and other nations. Illustrated by a variety of curious and interesting anecdotes and characters drawn from real life. By the editor of Chrysal.	Johnstone, Charles	1775	['Epistolary']			
341608	The placid man: Or, memoirs of Sir Charles Beville. In two volumes. Vol. I.	Jenner, Charles	1770	['Third-person']	['Letters']		['Uses authorial first person (like Tom Jones, which the author praises as exemplary in Book Two, Chapter One)']
341610	The placid man: or, memoirs of Sir Charles Beville. The second edition, with additions. By Charles Jenner, M. A. In two volumes. Vol. I.	Jenner, Charles	1773	['Third-person']			
341613	Prince Arthur: an allegorical romance. The story from Spenser. In two volumes. Vol. I.	Bicknell, Alexander	1779	['Third-person']			
341614	The pupil of pleasure: or, the new system illustrated. Inscribed to Mrs. Eugenia Stanhope, editor of Lord Chesterfield's Letters. By Courtney Melmoth. [Epigraph] Vol. I.	Pratt	1776	['Epistolary']			
341615	The pupil of pleasure. By the author of the Tutor of Truth. The third edition, corrected and improved.	Pratt	1781	['Epistolary']			
341616	The rambles of Mr. Frankly. Published by his sister. In two volumes. Vol. I.	Bonhote	1772	['First-person']			
341618	The recess; or, a tale of other times. By the author of The chapter of accidents.	Lee, Sophia	1783	['First-person']	['Letters']		
341622	The relapse, a novel. In two volumes. Volume I.		1780	['Epistolary']			
341624	The reverie; or, a flight to the paradise of fools. By the editor of The adventures of a guinea. In two volumes. The third edition.	Johnstone, Charles	1776	['First-person']	['Third-person']		
341625	The ring, a novel: in a series of letters. By a young lady. In three volumes. Vol. I.	Young lady	1784	['Epistolary']	['First-person', 'Third-person']		
341626	Rosara; or, the adventures of an actress: a story from real life. Translated from the Italian of Pietro Chiari. Vol. II.	Chiari, Pietro	1771	['First-person']	['Third-person', 'Letters']	['Poems']	
341628	The royal adventurers; or, the conflict of love. A novel.		1773	['Third-person']		['Verse']	
341629	The school for husbands. Written by a lady. In two volumes. Vol. I.	A Lady	1776	['Epistolary']			
341636	A sentimental journey through France and Italy, by Mr. Yorick. In two volumes. By the Rev. Mr. Sterne.	Sterne, Laurence	1782	['First-person']	['Letters']	['Poems(s)']	
341639	Shenstone-Green; or, the new Paradise Lost. Being a history of human nature. In three volumes, vol. I. Wirrten by the proprieter of the Green. The editor Courtney Melmoth.	Pratt	1779	['First-person']	['Letters']	['Poems(s)']	
341640	Shenstone-Green; or, the new Paradise lost. Being a history of human nature. In three volumes. Vol. I. Written by the proprietor of the Green, and published by the author of liberal opinions. The second edition.	Pratt	1780	['First-person']	['Letters']		
341646	The sisters; or, the history of Lucy and Caroline Sanson, entrusted to a false friend. In two volumes. By the Rev. Dr. Dodd.	Dodd, William	1781	['Third-person']	['First-person', 'Letters']	['Poems(s)']	
341647	A sketch of the times: or, memoirs of Lord Derville. In two volumes. Vol. I.		1781	['Epistolary']			
341649	Sketches from nature; taken, and coloured, in a journey to Margate. Published from the original designs. By George Keate, Esq. Vol. I.	Keate, George	1779	['First-person']			['Begins in the middle of a dialogue']
341650	Solyman and Almena. An oriental tale. By Dr. Langhorne.	Langhorne, John	1780	['Third-person']		['Poems', 'Songs']	
341652	Something new. In two volumes. [Epigraph] Vol. I.	Griffith, Richard	1772	['First-person']	['Letters']	['Verse', 'Sheet music']	['Highly self-referential, narrator refers to previous chapters, paragraphs, etc.']
341654	The sopha: a moral tale. Translated from the French of Monsieur Crebillon. A new edition. Vol. I.	CrÈbillon, Claude-Prosper Jolyot de	1781	['Third-person']			
341657	Sophronia: or, letters to the ladies. The second edition.		1775	['Epistolary']			
341658	The sorrows of Werter: a German story. The second edition. Vol. I.	Goethe, Johann Wolfgang von	1780	['Epistolary']			['Footnotes']
341659	The spiritual Quixote: or, the summer's ramble of Mr. Geoffry Wildgoose. A comic romance. In three volumes. [Epigraphs.] Vol. I.	Graves, Richard	1773	['Third-person']	['First-person']	['Poems']	
341662	The Surry cottage. By James Penn, vicar of Clavering cum Langley, Essex; chaplain to the Right Hon. Earl Gower, and lecturer of St. Ann's, Aldersgate.	Penn, James	1779	['First-person']			
341663	Sutton-Abbey. A novel. In a series of letters, founded on facts.		1780	['Epistolary']		['Poems(s)']	
341666	The sylph; a novel. In two volumes. The second edition. Vol. I.	Devonshire, Georgiana Spencer Cavendish	1779	['Epistolary']		['Verse']	
341667	A tale of a tub. Written for the universal improvement of mankind. Diu multumque desideratum. To which is added, an account of a battle between the ancient and modern books in St. James's Library. With the author's apology; and explanatory notes, by W. Wotton, B. D. and others.	Swift, Jonathan	1781	['Third-person']	['First-person']		['Explanatory notes throughout']
341668	Travels into several remote nations of the world; by Lemuel Gulliver, first a surgeon, and then a captain of several ships. In four parts. Part I. A voyage to Lilliput. Part II. A voyage to Brobdingnag. Vol. I.	Swift, Jonathan	1770	['First-person']			
341672	The temple of virtue, a dream. Published by James Fordyce, D.D. The second edition.	Fordyce, David	1775	['First-person']			
341673	The test of filial duty. In a series of letters between Miss Emilia Leonard, and Miss Charlotte Arlington. A novel. In two volumes. Vol. I.	Scott, Sarah	1772	['Epistolary']			
341675	Letters between Theodosius and Constantia. Volume I. Containing those that passed from their first acquaintance to the departure of Theodosius. Now first published from the original manuscripts. [epigraph]. A new edition.	Langhorne, John	1770	['Epistolary']		['Verse']	['Dialogue in letters formatted as if a play']
341677	Travels into France and Italy. In a series of letters to a lady. In two volumes. Vol. I.		1771	['Epistolary']		['Verse']	
341679	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver. First a surgeon, and then a captain of several ships. Volume first.	Swift, Jonathan	1774	['First-person']			
341680	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver. First a surgeon, and then a captain of several ships. Volume first.	Swift, Jonathan	1775	['First-person']			
341681	The travels of the imagination; a true journey from Newcastle to London, in a stage-coach. With observations upon the metropolis. By J. M.	Murray, James	1773	['First-person']			
341684	The trinket. A novel. By a lady.	A Lady	1774	['Epistolary']			
341686	The life and opinions of Tristram Shandy, gentleman. By the Rev. Mr. Sterne.	Sterne, Laurence	1781	['First-person']			
341687	The triumph of benevolence; or, the history of Francis Wills. In two volumes. Vol. I.		1772	['Third-person']	['First-person', 'Letters']	['Poems']	
341690	The true anti-Pamela: Or, the memoirs of Mr. James Parry, late organist of Ross in Herefordshire. In which are inserted, his amours with the celebrated Miss ----- of Monmouthshire. Written by himself. In two parts compleat. Part I. Memoirs of his life and amours. Part II. A journal of his adventures in a cruise against the Spaniards, on board the Revenge privateer, Capt. Wimble. With his genuine letters of love and gallantry. [Epigraph] The second edition, with additions.	Parry, James	1770	['First-person']	['Letters']	['Poems(s)']	
341691	The tutor of truth. By the author of the Pupil of Pleasure, &c. &c. In two volumes. Vol. I.	Pratt	1779	['Epistolary']			['Some dialogue written out as if a play']
341692	'Twas wrong to marry him; or, the history of Lady Dursley. Vol. I.		1773	['Third-person']			
341694	The two mentors: a modern story. By the author of the Old English Baron.	Reeve, Clara	1783	['Epistolary']			
341695	Una and Arthur, an allegorical history: the incidents from Spenser. In two volumes. Vol. I.		1779	['Third-person']			
341697	A true narrative of an unfortunate elopement, in a series of letters. By ****** S----, Esq;	Simes, Thomas	1770	['Epistolary']	['First-person']		['Contains copies of newspaper notices, under heading ""Copy of an Advertisement"']
341699	Unfortunate sensibility; or, the life of Mrs. L******. Written by herself. In a series of sentimental letters. Dedicated to Mr. Yorick, in the Elysian Fields. In two volumes. Vol. I.	Octavia	1784	['Epistolary']			
341702	The unfortunate union: or, the test of virtue.  A story founded on facts, and calculated to promote the cause of virtue in younger minds.  Written by a lady.	A Lady	1779	['Epistolary']		['Poems']	
341703	Usong. An eastern narrative. Written in German by Baron Haller. In two volumes. Vol. I.	Haller, Albrecht von	1772	['Third-person']			
341704	The vicar of Bray: a tale. Vol. I.		1771	['Third-person']	['First-person']	['Verse']	
341706	The virtuous villagers, a novel. In a series of letters. By John Potter, M. B. author of The curate of Coventry, &c. &c. In two volumes. Vol. I.	Potter, John	1784	['Epistolary']			
341708	The way to please him: or the history of Lady Sedley: by the author of the Way to Lose Him. In two volumes.	Author of The way to loose him	1773	['Third-person']			
341709	The wedding ring; or, history of Miss Sidney. In a series of letters. In three volumes. Vol. I.		1779	['Epistolary']		['Poems', 'Songs']	
341711	Woodbury: or, the memoirs of William Marchmont, esq. and Miss Walbrook. In letters. In two volumes. Vol. I.		1773	['Epistolary']			
341720	The works of the reverend Dr. Jonathan Swift, dean of St. Patrick's, Dublin. In twenty volumes. Containing, I. His miscellanies in prose. II. His poetical writings. III. Gulliver's travels. IV. Papers relating to Ireland, and the drapier's letters. V. The conduct of the allies, and the examiners. VI. The publick spirit of the Whigs, &c. and polite conversation. VII. Letters to and from Dr. Swift. VIII. Directions to servants, sermons, poems, &c. IX. Letters; the history of the last session of Parliament, and the peace of Utrecht, &c. X. Sermons and other pieces. XI. Letters, &c. the author's life and poems. XII. History of the four last years of Queen Anne's reign; letters; and sermons, &c. Collected by Deane Swift, esq. XIII. Letters to and from several very eminent persons; poems on various occasions. Collected by Deane Swift, esq. XIV. XV. and XVI. Letters to and from Dr. Swift. With notes by the Rev. T. Birch, D.D.F.R.S. John Hawkesworth, L.L.D. and others. With many original pieces. XVII. XVIII. and XIX. Letters to & from Dr. Swift. Collected by D. Swift, esq. With several originals. XX. Tale of a tub.	Swift, Jonathan	1772	['Third-person']	['First-person', 'Letters']	['Poems', 'Sheet music']	
341722	The younger brother, a tale. [epigraph]. Volume the first.		1770	['First-person']	['Letters']	['Verse', 'Songs']	
360997	The distressed orphan, or love in a mad house; containing an account of her being left to the care of an uncle who would have married her contrary to her inclination, to his own son, and on her refusal to comply, and having fixed her heart on a colonel, she was sent to a mad-house, where she continued till her faithful lover sham'd himself mad, and by that means obtained her liberty. Interspersed with a great many entertaining letters. [epigraph]. Written by herself, after her happy union with the colonel.	Haywood, Eliza Fowler	1770	['Third-person']	['Letters']		['Written in third-person under another name, but claims to be ""written by herself."']
361053	The memoirs of Miss Arabella Bolton. Containing a genuine account of her seduction, and the barbarous treatment she afterwards received from the honourable C--- L-----, the present suposed M-----r for the County of Middlesex. With various other misfortunes and embarrassments, into which this unhappy young woman has been cruelly involved through the vicissitudes of life, and the villainy of her seducer. The whole taken from the original letters of the said C--- L----- to Dr. Kelly, who attended her in the greatest misfortunes and distresses under which she laboured; And also from several original letters from Doctor Kelly and Miss Bolton, and from other authenticated papers in the hands of the publisher.		1770	['Third-person']	['Letters']	['Verse']	
374838	The bride of Fort Edward, founded on an incident of the revolution.	Bacon, Delia Salter	1839	['Dramatic dialogue']			['The text identifies itself as a dramatic story.']
374841	Never despair : a tale of the emigrants. Founded on fact.	Bokum, Hermann	1837	['Third-person']		['Poems']	
374924	The Brigantine: or, Admiral Lowe. A tale of the 17th century. By an American.		1839	['Third-person']			
374930	Charles Elwood: or the infidel converted. By O.A. Brownson	Brownson, Orestes Augustus	1840	['First-person']			
374934	Working a passage: or, life in a liner. (Published for the benefit of young travelers.) By B.C.F	Briggs, Charles F	1844	['First-person']			
374935	Helen Howard, or the bankrupt and broker.  A tale tale of New-England.  By Professor Ashby.	Ashby	1845	['Third-person']			
374936	Autobiography of a reformed drunkard; or letters and recollections by an inmate of the alms-house. With illustrations.		1845	['Epistolary', 'First-person']			
374937	Fanny Campbell. By Lieutenant Murray.	Ballou, Maturin Murray	1844	['Third-person']			
374938	Albert Simmons: or, the midshipman's revenge.  A tale of land & sea.  By Frank Forester.  Author of ""The smuggler's child,"" ""The phantom rock,"" ""Tale of Manhattan,"" ""The Highwayman,"" ""The two purses, &c.""	Ballou, Maturin Murray	1845	['Third-person']			
374939	Fanny Campbell, the female pirate captain. A tale of the revolution. By Lieutenant Murray.	Ballou, Maturin Murray	1845	['Third-person']		['Song']	
374940	The naval officer; or, the pirate's cave.  A tale of the last war.  By Lieutenant Murray.  Author of ""Fanny Campbell, the female pirate captain.""	Ballou, Maturin Murray	1845	['Third-person']			
374941	Cecilia: or, the white nun of the wilderness. A romance of love and intrigue. By Benjamin Barker, esq. Author of 'Mary Morland,' 'Francisco, or the pirate of the Pacific.'	Barker, B	1845	['Third-person']	['Letter']	['Poems']	
374942	Emily Elwood, or hermit of the crags. A romance of the last war. By Benjamin Barker, Esq. Author of 'Mary Morland,' 'Francisco, or the pirate of the Pacific.'	Barker, B	1845	['Third-person']	['Letter']	['Song', 'Poems']	
374943	Mary Morland, or the fortunes or misfortunes of an orphan. By Benjamin Barker, author of the Zoraida, or the witch of Naumkeag, &c.	Barker, B	1845	['Third-person']			
374945	The child of the sea, or the smuggler of colonial times. And the love test. By Lieutenant Murray, Author of ""Fanny Campbell, the female pirate captain,"" ""The naval officer, or the pirate's cave,"" ""Red Rupert, the American Buccanier,"" and other tales.	Ballou, Maturin Murray	1846	['Third-person']			
374948	Clarida: or, the female pickpocket. A romance of New York City. By B. Barker, Esq. Author of 'Lily of Lexington,' 'Emily Elwood,' 'Mornilva,' &c.	Barker, B	1846	['Third-person']			
374949	$100 prize tale! The gipsey: or, the robbers of Naples. [illustration and caption] By Lieutenant Murray, Author of 'Fanny Campbell,' 'The Spanish Musketeer,' 'Roderick the Rover,' etc. etc.	Ballou, Maturin Murray	1847	['Third-person']	['Letters']	['Song(s)']	
374950	$100 prize tale. Roderick the rover: or, the spirit of the wave. By Lieutenant Murray, Author of Fanny Campbell, the female pirate captain; Red Rupert, the American buccaneer; The naval officer; The Spanish musketeer, etc.etc.etc.	Ballou, Maturin Murray	1847	['Third-person']			
374952	100 dollar prize tale. The Spanish musketeer. A tale of military life. By Lieutenant Murray, author of 'Fanny Campbell, the female pirate captain,' 'Red Rupert, the American Buccaneer,' 'The naval officer,' &c., &c., &c.	Ballou, Maturin Murray	1847	['Third-person']	['Letters']		
374953	Calavar; or, the knight of the conquest: a romance of Mexico. By R.M. Bird, Author of ""The infidel,"" etc. [Epigraph.] A new edition. In two volumes. Vol. I.	Bird, Robert Montgomery	1847	['Third-person']		['Poems']	
374956	Pauline Seward. A tale of real life, by John D. Bryant. [Epigraph.] In two volumes. Vol. I. Third Edition.	Bryant, John D	1847	['Third-person']		['Poems']	
374957	Dark Sybil: or, the fortumes of the Catherwoods. By Aria Ashland.	Ashland, Aria	1848	['Third-person']			
374958	Red Rupert, the American Buccaneer. A tale of the Spanish Indies. By Lieutenant Murray, author of Fanny Campbell, the Female Pirate Captain; Roderick the rover; The naval officer; The Spanish Musketeer; The adventurer, etc. etc.	Ballou, Maturin Murray	1848	['Third-person']		['Song(s)']	
374959	Kate Clarendon: or, necromancy in the wilderness. A tale of the little Miami. By Emerson Bennett, author of ""The bandits of the Osage,"" ""Renegade,"" ""Mike Fink,"" ""Unknown Countess,"" &c., &c.	Bennett, Emerson	1848	['Third-person']		['Poems']	
374961	Albert Simmons: or, the midshipman's revenge. A tale of land & sea. By Lieutenant Murray.	Ballou, Maturin Murray	1849	['Third-person']	['First-person']		
374962	Roderic the rover; or, the spirit of the wave. By Lieutenant Murray.	Ballou, Maturin Murray	1849	['Third-person']			
374963	The Spanish musketeer. A tale of military life. By Lieutenant Murray.	Ballou, Maturin Murray	1849	['Third-person']	['Letters']		
375219	A romance of the sea-serpent, or the icthyosaurus. Also, a collection of the ancient and modern authories, with letters from distinguished merchants and men of science. [Epigraph.]	Batchelder, Eugene	1849	['Third-person']	['Letters']	['Song(s)']	
375220	Ellen Parry; or, trials of the heart. By Olivia.	Briggs, Emily Edson	1850	['Third-person']		['Poems']	
375221	The naval officer: or, the pirate's cave.  A thrilling story of the last war.  By Lieutenant Murray.	Ballou, Maturin Murray	1852	['Third-person']	['Letters']		
375224	Tales of the puritans. The regicides.--The fair pilgrim.--Castine.	Bacon, Delia Salter	1831	['Third-person']			
375225	The Atlantic club-book: being sketches in prose and verse, by various authors.  In two volumes.  Vol. II.		1834			['Poems', 'Essays']	
375230	The Fire-Screen, or domestic sketches. By Mrs. Anna Bache	Bache, Anna	1841	['First-person']	['Letters']	['Poems(s)']	
375233	Julia of Baiae; or the days of Nero. A story of the martyrs. By the author of ""The merchant's daughter,"" ""Virginia,"" ""Christmas bells,"" etc., etc.	Brown, John Walker	1843	['Third-person']		['Verse']	
375235	Fanny Campbell: the female pirate captain. A tale of the revolution. By Lieutenant Murray.	Ballou, Maturin Murray	1849	['Third-person']		['Song(s)']	
375432	Modern chivalry: containing the adventures of Captain John Farrago, and Teague Oregan, his servant. Volume I. By H. H. Brackenridge.	Brackenridge, H. H	1792	['Third-person']	['First-person', 'Letters']		
375490	Wieland; or the transformation. An American tale. [Epigraph] Copy-right secured.	Brown, Charles Brockden	1798	['First-person']			['Advertisement claims that this is in epistolary form, yet the narrative apears in chapters rather than letters and there is not an addressee.']
375693	The posthumous works of Ann Eliza Bleecker, in prose and verse. To which is added, a collection of essays, prose and poetical, by Margaretta V. Faugeres.	Bleecker, Ann Eliza	1793	['Third-person']	['Letters']	['Verse']	
375707	Sheppard Lee. Written by himself. [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1836	['Third-person']			
375791	Arthur Mervyn ; or memoirs of the year 1793. By Charles Brockden Brown. Vol I.	Brown, Charles Brockden	1827	['First-person']			
375854	The American bee; a collection of entertaining histories, selected from different authors, and calculated for amusement and instruction. The first edition.		1797	['First-person']	['Letters']	['Poems']	['Second person [i.e., ""we""]']
375855	Modern chivalry, containing the adventures of a captain, and Teague O'Regan, his servant. By H. H. Brackenridge.	Brackenridge, H. H	1825	['Third-person']	['First-person', 'Letters']		
375858		Brown, Charles Brockden	1799	['Third-person']			
375929	The reign of reform, or, Yankee Doodle court. By a lady.	Botsford	1830	['Dramatic dialogue']		['Poems']	
376220	Edgar Huntly; or, memoirs of a sleep-walker. To which is annexed, The death of Cicero, a fragment. By the author of Arthur Mervyn, Wieland, Ormond, &c. Vol. III.		1799	['First-person']	['Letters']		
376226	Jane Talbot, a novel. By the author of Arthur Mervyn, Wieland, Ormond, Edgar Huntley, and Clara Howard.	Brown, Charles Brockden	1801	['Epistolary']			
376344	Arthur Mervyn ; or memoirs of the year 1793. By Charles Brockden Brown. Vol. II.	Brown, Charles Brockden	1827	['First-person']			
376394	Edgar Huntly; or memoirs of a sleep walker. By Charles Brockden Brown.	Brown, Charles Brockden	1827	['Epistolary']			
376395	Calavar; or, the knight of the conquest: a romance of Mexico. [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1834	['Third-person']		['Poems']	
376396	The hawks of hawk-hollow. A tradition of Pennsylvania. By the author of ""calavar,"" and ""the infidel."" [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1835	['Third-person']			
376408	Jane Talbot, a novel. By the author of Arthur Mervyn, Wieland, Ormond, Edgar Huntley, and Clara Howard.	Brown, Charles Brockden	1801	['Epistolary']			
376409	The infidel; or the fall of Mexico. A romance. By the author of ""calavar."" [Epigraph.] Second edition. In two volumes. Vol. I.	Bird, Robert Montgomery	1835	['Third-person']			
376580	The infidel; or the fall of Mexico. A romance. By the author of ""Calavar."" [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1835	['Third-person']			
376602	Blackbeard. A page from the colonial history of Philadelphia. [Epigraph.] In two volumes. Vol. I.		1835	['Third-person']		['Verse']	
376702	Peter Pilgrim: or a rambler's recollections. By the author of ""Calavar,"" ""Nick of the Woods,"" &c. [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1838	['First-person']			
376788	The adventures of Robin Day. By the author of ""Calavar,"" ""Nick of the Woods,"" &c. [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1839	['First-person']			
377334	Adventures in a Castle. An original story, written by a citizen of Philadelphia.		1806	['Third-person']			
377351		Bradbury, Osgood	1844	['Third-person']			
377373	A sketch of the olden time; or, General Lee's farewell dinner, at New-York. Founded on fact. Being the first of a series of revolutionary tales. By an antiquary.	Bloodgood, S. DeWitt	1829	['Third-person']		['Verse']	
377404	The hawks of Hawk-Hollow. A tradition of Pennsylvania. By the author of ""Calavar,"" and ""The Infidel."" [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1835	['Third-person']			
377553	The missionary convention at Jerusalem; or an exhibition of the claims of the world to the Gospel. [Epigraph.] By Rev. David Abeel, missionary to China.	Abeel, David	1838	['First-person']	['Third-person']	['Hymns, biblical verse']	['Much of the text is made up of speeches delivered in the first person, from various characters. Such speeches appear to be framed in very close third-person narration. This too, however, appears to be framed in an account of the entire convention told from the first-person plural. In style of Platonic dialectic.']
377661	The spiritual voyage, performed in the ship Convert, under the command of Captain Godly-Fear, to the Haven of Felicity, on the continent of Glory. An allegory. By Edmund Botsford, A. M. Pastor of the Baptist Church in Georgetown, S.C.	Botsford, Edmund	1819	['First-person']			
377728	Adsonville: or marrying out. A narrative tale	Hull, Edward	1824	['Third-person']	['Letters']		
377751	Tired of housekeeping. By T. S. Arthur, author of ""Insubordination,"" ""Six nights with the Washingtonians,"" etc. etc.	Arthur, T. S	1842	['Third-person']			
377769	Mary the maniac. Or the mother her own victim. In eight letters to a young lady at the South. By M. Ro. Bar (Lev.).	Bar, M. Ro	1844	['Epistolary']		['Verse']	['All letters signed ""M. Ro. Bar.--(Lev.),"" apparently the pseudonymous author.', 'One might alternatively argue primary narrative form to be first-person, as all letters are in the voice of only one person, M. Ro. Bar."']
377773	Lovers and husbands: a story of married life. By T. S. Arthur, author of ""Sweethearts and Wives,"" ""Insubordination,"" ""Six Nights with the Washingtonians,"" &c., &c.	Arthur, T. S	1845	['Third-person']		['Verse']	
377782	The two merchants; or, solvent and insolvent. By T. S. Arthur, author of ""Six  Nights with the Washingtonians,"" ""Insubordination,"" ""Tired of Housekeeping,"" ""Temperance Tales,"" &c. &c.	Arthur, T. S	1843	['Third-person']	['Letters']	['Verse']	
377783	The maiden: a story for my young countrywomen. By T. S. Arthur, author of ""Sweethearts and Wives,"" ""Lovers and Husbands,"" ""Married and SIngle,"" &c.	Arthur, T. S	1845	['Third-person']	['First-person']		['First-person plural omniscient narration; infrequent reveal as such']
377794	The foresters, an American tale: being a sequal to the History of John Bull the Clotheir. In a series of letters to friend	Belknap, Jeremy	1831	['Third-person']	['First-person']	['Verse']	['Narrator somes refers to ""we""', 'Extended passages of quoted dialogue']
377800		Arthur, T. S	1845	['Third-person']			
377806	The foresters, an American tale : being a sequel to the history of John Bull the clothier. In a series of letters to a friend. Published according to act of Congress. The second edition, revised and considerably enlarged.	Belknap, Jeremy	1796	['Epistolary']			
377812	Annette Warington; or sequel to the Black velvet bracelet. By the author of 'Early impressions,' 'Temptation,' &c.		1832	['Third-person']			
377845	Lorette. The history of Louise, daughter of a Canadian nun: exhibiting the interior of female convents.	Bourne, George	1833	['Third-person']			
377849	Wieland; or the transformation. An American tale. [Epigraph] Copy-right secured.	Brown, Charles Brockden	1798	['First-person']			['Advertisement claims that this is in epistolary form, yet the narrative apears in chapters rather than letters and there is not an addressee.']
377872	Arthur Mervyn ; or, memoirs of the year 1793. By the author of Wieland; and Ormond, or the Secret Witness. Copy-right secured.	Brown, Charles Brockden	1799	['First-person']			
377906	Edgar huntly ; or, memoirs of a sleep-walker. By the author of Arthur Mervyn, Weiland,--Ormond, &c. Vol. I.	Brown, Charles Brockden	1799	['Epistolary']			
377909	The aristocrat: an American tale. By the author of 'Zoe,' &c. In two volumes. Vol. I.	Bickley, Lloyd Wharton	1833	['Third-person']			
378217	Clara Howard ; in a series of letters. By the author of Wieland, Ormond, Arthur Mervyn, Edgar Huntly, &c.	Brown, Charles Brockden	1801	['Epistolary']			
